ratio e_15 p_15 M M_0 r_star spin Omega_K I J/M^2 
0.91317 3.00000 1.52806 2.03791 2.39047 10.11929 6281.8 15662.4 1.86937 0.32173 
0.91334 3.00800 1.53548 2.03777 2.39029 10.11322 6281.8 15675.5 1.86759 0.32147 
0.91351 3.01600 1.54292 2.03762 2.39011 10.10717 6281.8 15688.5 1.86581 0.32121 
0.91368 3.02400 1.55036 2.03746 2.38992 10.10115 6281.8 15701.4 1.86403 0.32096 
0.91385 3.03200 1.55781 2.03730 2.38972 10.09514 6281.6 15714.4 1.86224 0.32069 
0.91400 3.04000 1.56528 2.03715 2.38952 10.08919 6281.9 15727.2 1.86048 0.32045 
0.91417 3.04800 1.57275 2.03698 2.38931 10.08324 6281.9 15740.0 1.85871 0.32019 
0.91433 3.05600 1.58024 2.03682 2.38910 10.07732 6281.9 15752.7 1.85693 0.31994 
0.91449 3.06400 1.58773 2.03665 2.38888 10.07142 6281.9 15765.4 1.85516 0.31969 
0.91465 3.07200 1.59524 2.03647 2.38865 10.06555 6282.0 15778.1 1.85340 0.31944 
0.91481 3.08000 1.60275 2.03630 2.38843 10.05970 6282.0 15790.7 1.85163 0.31920 
0.91497 3.08800 1.61027 2.03612 2.38819 10.05387 6282.0 15803.3 1.84987 0.31895 
0.91513 3.09600 1.61781 2.03593 2.38795 10.04806 6282.1 15815.8 1.84810 0.31870 
0.91528 3.10400 1.62535 2.03575 2.38771 10.04228 6282.1 15828.3 1.84634 0.31846 
0.91544 3.11200 1.63290 2.03556 2.38746 10.03652 6282.1 15840.7 1.84458 0.31822 
0.91559 3.12000 1.64047 2.03537 2.38720 10.03078 6282.1 15853.1 1.84283 0.31798 
0.91574 3.12800 1.64804 2.03517 2.38694 10.02507 6282.2 15865.5 1.84107 0.31774 
0.91590 3.13600 1.65562 2.03497 2.38667 10.01937 6282.2 15877.8 1.83932 0.31750 
0.91605 3.14400 1.66321 2.03477 2.38640 10.01371 6282.3 15890.0 1.83757 0.31726 
0.91620 3.15200 1.67081 2.03457 2.38613 10.00806 6282.3 15902.3 1.83582 0.31702 
0.91635 3.16000 1.67843 2.03436 2.38585 10.00243 6282.3 15914.4 1.83407 0.31679 
0.91649 3.16800 1.68605 2.03415 2.38556 9.99683 6282.3 15926.6 1.83232 0.31655 
0.91664 3.17600 1.69367 2.03393 2.38527 9.99125 6282.3 15938.7 1.83058 0.31632 
0.91679 3.18400 1.70131 2.03372 2.38497 9.98569 6282.4 15950.7 1.82884 0.31608 
0.91693 3.19200 1.70896 2.03350 2.38467 9.98015 6282.4 15962.7 1.82710 0.31585 
0.91708 3.20000 1.71662 2.03328 2.38437 9.97463 6282.4 15974.7 1.82536 0.31562 
0.91722 3.20800 1.72429 2.03305 2.38406 9.96913 6282.4 15986.6 1.82363 0.31539 
0.91737 3.21600 1.73196 2.03283 2.38375 9.96366 6282.4 15998.5 1.82190 0.31517 
0.91751 3.22400 1.73965 2.03260 2.38343 9.95821 6282.5 16010.3 1.82017 0.31494 
0.91765 3.23200 1.74734 2.03237 2.38311 9.95277 6282.5 16022.1 1.81844 0.31471 
0.91779 3.24000 1.75505 2.03213 2.38278 9.94736 6282.5 16033.9 1.81671 0.31449 
0.91793 3.24800 1.76276 2.03190 2.38245 9.94197 6282.6 16045.6 1.81499 0.31426 
0.91807 3.25600 1.77048 2.03166 2.38212 9.93660 6282.6 16057.3 1.81327 0.31404 
0.91821 3.26400 1.77821 2.03142 2.38178 9.93125 6282.6 16068.9 1.81155 0.31382 
0.91834 3.27200 1.78595 2.03118 2.38144 9.92592 6282.7 16080.5 1.80984 0.31360 
0.91848 3.28000 1.79370 2.03093 2.38110 9.92061 6282.7 16092.0 1.80813 0.31338 
0.91862 3.28800 1.80146 2.03068 2.38075 9.91532 6282.7 16103.5 1.80641 0.31316 
0.91875 3.29600 1.80922 2.03043 2.38040 9.91005 6282.8 16115.0 1.80471 0.31295 
0.91888 3.30400 1.81700 2.03018 2.38004 9.90480 6282.8 16126.4 1.80300 0.31273 
0.91902 3.31200 1.82478 2.02993 2.37968 9.89957 6282.9 16137.8 1.80130 0.31251 
0.91915 3.32000 1.83257 2.02967 2.37932 9.89436 6282.9 16149.2 1.79960 0.31230 
0.91928 3.32800 1.84038 2.02941 2.37895 9.88917 6283.0 16160.5 1.79790 0.31209 
0.91941 3.33600 1.84819 2.02915 2.37858 9.88400 6283.0 16171.8 1.79621 0.31188 
0.91954 3.34400 1.85600 2.02889 2.37820 9.87885 6283.1 16183.0 1.79452 0.31167 
0.91967 3.35200 1.86383 2.02863 2.37783 9.87372 6283.1 16194.2 1.79283 0.31146 
0.91983 3.36000 1.87167 2.02834 2.37742 9.86849 6281.9 16205.7 1.79108 0.31118 
0.91996 3.36800 1.87951 2.02807 2.37703 9.86339 6281.9 16216.8 1.78940 0.31097 
0.92006 3.37600 1.88737 2.02782 2.37667 9.85844 6283.2 16227.6 1.78778 0.31083 
0.92018 3.38400 1.89523 2.02736 2.37600 9.85304 6283.2 16239.2 1.78589 0.31064 
0.92031 3.39200 1.90310 2.02709 2.37560 9.84801 6283.2 16250.2 1.78422 0.31043 
0.92044 3.40000 1.91098 2.02681 2.37521 9.84299 6283.2 16261.1 1.78255 0.31023 
0.92056 3.40800 1.91886 2.02654 2.37481 9.83800 6283.2 16272.1 1.78088 0.31002 
0.92068 3.41600 1.92676 2.02646 2.37470 9.83338 6283.5 16282.5 1.77944 0.30981 
0.92080 3.42400 1.93466 2.02618 2.37429 9.82842 6283.6 16293.3 1.77778 0.30961 
0.92092 3.43200 1.94258 2.02589 2.37388 9.82347 6283.6 16304.2 1.77611 0.30941 
0.92105 3.44000 1.95050 2.02542 2.37319 9.81819 6283.2 16315.5 1.77423 0.30920 
0.92118 3.44800 1.95842 2.02514 2.37278 9.81328 6283.2 16326.2 1.77258 0.30900 
0.92130 3.45600 1.96636 2.02485 2.37236 9.80840 6283.2 16337.0 1.77093 0.30880 
0.92142 3.46400 1.97431 2.02457 2.37194 9.80353 6283.2 16347.7 1.76928 0.30860 
0.92153 3.47200 1.98226 2.02428 2.37152 9.79867 6283.3 16358.3 1.76763 0.30841 
0.92165 3.48000 1.99022 2.02399 2.37110 9.79384 6283.3 16368.9 1.76599 0.30821 
0.92177 3.48800 1.99819 2.02370 2.37067 9.78902 6283.3 16379.5 1.76435 0.30801 
0.92189 3.49600 2.00617 2.02340 2.37024 9.78422 6283.3 16390.1 1.76271 0.30781 
0.92199 3.50400 2.01415 2.02317 2.36990 9.77956 6283.8 16400.4 1.76118 0.30764 
0.92211 3.51200 2.02215 2.02288 2.36947 9.77480 6283.8 16410.9 1.75955 0.30745 
0.92222 3.52000 2.03015 2.02258 2.36903 9.77005 6283.8 16421.3 1.75792 0.30725 
0.92234 3.52800 2.03816 2.02228 2.36860 9.76532 6283.8 16431.7 1.75630 0.30706 
0.92246 3.53600 2.04617 2.02191 2.36805 9.76046 6283.4 16442.3 1.75454 0.30685 
0.92257 3.54400 2.05420 2.02161 2.36760 9.75576 6283.4 16452.7 1.75292 0.30666 
0.92268 3.55200 2.06223 2.02131 2.36716 9.75108 6283.4 16463.0 1.75130 0.30646 
0.92280 3.56000 2.07027 2.02100 2.36671 9.74641 6283.4 16473.3 1.74969 0.30627 
0.92291 3.56800 2.07832 2.02070 2.36625 9.74176 6283.4 16483.5 1.74807 0.30608 
0.92302 3.57600 2.08638 2.02039 2.36580 9.73712 6283.4 16493.8 1.74647 0.30589 
0.92313 3.58400 2.09444 2.02008 2.36535 9.73250 6283.4 16503.9 1.74486 0.30571 
0.92324 3.59200 2.10251 2.01978 2.36489 9.72790 6283.4 16514.1 1.74326 0.30552 
0.92335 3.60000 2.11059 2.01947 2.36443 9.72331 6283.4 16524.2 1.74166 0.30533 
0.92346 3.60800 2.11868 2.01915 2.36396 9.71874 6283.4 16534.3 1.74006 0.30514 
0.92357 3.61600 2.12677 2.01884 2.36350 9.71419 6283.3 16544.4 1.73846 0.30496 
0.92367 3.62400 2.13487 2.01853 2.36303 9.70965 6283.3 16554.4 1.73687 0.30477 
0.92378 3.63200 2.14298 2.01821 2.36256 9.70513 6283.3 16564.4 1.73528 0.30459 
0.92389 3.64000 2.15110 2.01790 2.36209 9.70062 6283.3 16574.4 1.73370 0.30440 
0.92399 3.64800 2.15923 2.01758 2.36162 9.69613 6283.3 16584.3 1.73212 0.30422 
0.92410 3.65600 2.16736 2.01726 2.36114 9.69166 6283.3 16594.2 1.73054 0.30404 
0.92420 3.66400 2.17550 2.01694 2.36067 9.68720 6283.3 16604.1 1.72896 0.30386 
0.92431 3.67200 2.18365 2.01662 2.36019 9.68276 6283.2 16613.9 1.72739 0.30368 
0.92441 3.68000 2.19180 2.01624 2.35963 9.67823 6283.2 16623.9 1.72577 0.30351 
0.92451 3.68800 2.19996 2.01593 2.35915 9.67382 6283.2 16633.6 1.72420 0.30332 
0.92461 3.69600 2.20813 2.01562 2.35870 9.66944 6283.2 16643.4 1.72267 0.30315 
0.92472 3.70400 2.21631 2.01515 2.35799 9.66479 6283.4 16653.5 1.72086 0.30298 
0.92482 3.71200 2.22449 2.01472 2.35735 9.66022 6283.6 16663.5 1.71915 0.30282 
0.92492 3.72000 2.23268 2.01451 2.35703 9.65610 6283.4 16672.7 1.71773 0.30262 
0.92502 3.72800 2.24088 2.01440 2.35686 9.65217 6283.1 16681.8 1.71658 0.30243 
0.92512 3.73600 2.24909 2.01415 2.35647 9.64801 6282.9 16691.1 1.71514 0.30225 
0.92522 3.74400 2.25730 2.01390 2.35609 9.64385 6282.8 16700.4 1.71370 0.30207 
0.92532 3.75200 2.26552 2.01348 2.35548 9.63936 6283.0 16710.3 1.71202 0.30190 
0.92542 3.76000 2.27375 2.01317 2.35501 9.63512 6283.0 16719.8 1.71051 0.30173 
0.92551 3.76800 2.28198 2.01286 2.35454 9.63090 6282.9 16729.2 1.70900 0.30155 
0.92561 3.77600 2.29022 2.01255 2.35407 9.62669 6282.9 16738.6 1.70750 0.30138 
0.92571 3.78400 2.29847 2.01224 2.35360 9.62249 6282.9 16747.9 1.70600 0.30121 
0.92580 3.79200 2.30673 2.01193 2.35313 9.61832 6282.9 16757.2 1.70451 0.30104 
0.92590 3.80000 2.31499 2.01139 2.35232 9.61373 6283.1 16767.2 1.70268 0.30088 
0.92599 3.80800 2.32326 2.01105 2.35181 9.60953 6283.0 16776.5 1.70116 0.30071 
0.92609 3.81600 2.33154 2.01072 2.35130 9.60536 6283.0 16785.8 1.69964 0.30055 
0.92618 3.82400 2.33982 2.01038 2.35079 9.60119 6283.0 16795.1 1.69813 0.30038 
0.92628 3.83200 2.34811 2.01004 2.35028 9.59704 6283.0 16804.3 1.69662 0.30021 
0.92637 3.84000 2.35641 2.00962 2.34964 9.59281 6282.8 16813.6 1.69498 0.30004 
0.92647 3.84800 2.36471 2.00927 2.34911 9.58867 6282.8 16822.8 1.69346 0.29987 
0.92656 3.85600 2.37302 2.00932 2.34919 9.58519 6282.7 16831.2 1.69251 0.29969 
0.92665 3.86400 2.38134 2.00899 2.34869 9.58111 6282.7 16840.3 1.69103 0.29952 
0.92674 3.87200 2.38966 2.00866 2.34819 9.57705 6282.7 16849.4 1.68954 0.29936 
0.92683 3.88000 2.39800 2.00802 2.34722 9.57245 6282.9 16859.2 1.68763 0.29922 
0.92692 3.88800 2.40633 2.00768 2.34670 9.56840 6282.8 16868.3 1.68614 0.29905 
0.92701 3.89600 2.41468 2.00734 2.34618 9.56436 6282.8 16877.3 1.68466 0.29889 
0.92710 3.90400 2.42303 2.00700 2.34566 9.56034 6282.8 16886.3 1.68318 0.29873 
0.92719 3.91200 2.43139 2.00666 2.34514 9.55633 6282.8 16895.2 1.68171 0.29857 
0.92728 3.92000 2.43975 2.00632 2.34462 9.55234 6282.8 16904.2 1.68024 0.29841 
0.92737 3.92800 2.44812 2.00596 2.34407 9.54832 6282.8 16913.1 1.67873 0.29825 
0.92746 3.93600 2.45650 2.00561 2.34355 9.54435 6282.7 16922.0 1.67726 0.29809 
0.92755 3.94400 2.46489 2.00527 2.34302 9.54039 6282.7 16930.9 1.67580 0.29793 
0.92763 3.95200 2.47328 2.00494 2.34252 9.53648 6282.7 16939.7 1.67437 0.29777 
0.92772 3.96000 2.48168 2.00460 2.34200 9.53255 6282.7 16948.5 1.67291 0.29761 
0.92781 3.96800 2.49008 2.00425 2.34147 9.52863 6282.7 16957.2 1.67146 0.29746 
0.92789 3.97600 2.49849 2.00391 2.34095 9.52473 6282.6 16966.0 1.67001 0.29730 
0.92798 3.98400 2.50691 2.00312 2.33974 9.52011 6282.8 16975.7 1.66791 0.29716 
0.92806 3.99200 2.51533 2.00291 2.33941 9.51641 6282.8 16984.2 1.66662 0.29700 
