ratio e_15 p_15 M M_0 r_star spin Omega_K I J/M^2 
0.97282 1.19600 0.22223 1.55118 1.73476 11.62504 2245.9 11344.1 1.53162 0.16267 
0.97284 1.20400 0.22578 1.55813 1.74372 11.61533 2253.6 11382.6 1.53966 0.16262 
0.97285 1.21200 0.22936 1.56499 1.75257 11.60560 2261.2 11420.7 1.54756 0.16258 
0.97287 1.22000 0.23296 1.57175 1.76131 11.59586 2268.8 11458.6 1.55532 0.16253 
0.97289 1.22800 0.23659 1.57842 1.76995 11.58610 2276.3 11496.2 1.56295 0.16249 
0.97291 1.23600 0.24025 1.58500 1.77848 11.57634 2283.8 11533.4 1.57043 0.16244 
0.97293 1.24400 0.24393 1.59148 1.78691 11.56656 2291.2 11570.4 1.57778 0.16240 
0.97295 1.25200 0.24764 1.59788 1.79523 11.55678 2298.6 11607.2 1.58499 0.16236 
0.97298 1.26000 0.25138 1.60418 1.80344 11.54699 2305.9 11643.6 1.59208 0.16233 
0.97300 1.26800 0.25514 1.61040 1.81156 11.53719 2313.2 11679.8 1.59903 0.16229 
0.97303 1.27600 0.25893 1.61652 1.81957 11.52739 2320.5 11715.7 1.60585 0.16226 
0.97305 1.28400 0.26274 1.62257 1.82749 11.51758 2327.7 11751.3 1.61254 0.16223 
0.97308 1.29200 0.26658 1.62852 1.83530 11.50777 2334.9 11786.7 1.61910 0.16220 
0.97311 1.30000 0.27045 1.63440 1.84302 11.49797 2342.0 11821.8 1.62554 0.16217 
0.97313 1.30800 0.27434 1.64018 1.85063 11.48816 2349.1 11856.6 1.63186 0.16214 
0.97316 1.31600 0.27825 1.64589 1.85815 11.47835 2356.2 11891.2 1.63805 0.16211 
0.97319 1.32400 0.28220 1.65151 1.86557 11.46855 2363.2 11925.6 1.64412 0.16209 
0.97322 1.33200 0.28616 1.65706 1.87290 11.45874 2370.1 11959.7 1.65007 0.16206 
0.97325 1.34000 0.29015 1.66252 1.88013 11.44894 2377.1 11993.6 1.65590 0.16204 
0.97329 1.34800 0.29417 1.66791 1.88727 11.43914 2383.9 12027.2 1.66162 0.16202 
0.97332 1.35600 0.29821 1.67321 1.89432 11.42934 2390.7 12060.6 1.66722 0.16199 
0.97335 1.36400 0.30227 1.67845 1.90128 11.41955 2397.4 12093.8 1.67271 0.16197 
0.97339 1.37200 0.30636 1.68360 1.90814 11.40977 2404.1 12126.7 1.67808 0.16195 
0.97342 1.38000 0.31048 1.68869 1.91492 11.39999 2410.8 12159.4 1.68335 0.16193 
0.97346 1.38800 0.31462 1.69370 1.92161 11.39022 2417.5 12191.9 1.68851 0.16191 
0.97350 1.39600 0.31878 1.69863 1.92821 11.38046 2424.1 12224.1 1.69356 0.16190 
0.97353 1.40400 0.32297 1.70350 1.93473 11.37072 2430.7 12256.2 1.69850 0.16188 
0.97357 1.41200 0.32718 1.70829 1.94116 11.36098 2437.3 12288.0 1.70335 0.16187 
0.97361 1.42000 0.33142 1.71302 1.94751 11.35127 2443.9 12319.6 1.70809 0.16187 
0.97365 1.42800 0.33568 1.71768 1.95377 11.34157 2450.6 12351.0 1.71273 0.16187 
0.97368 1.43600 0.33996 1.72227 1.95996 11.33189 2457.3 12382.2 1.71728 0.16187 
0.97372 1.44400 0.34427 1.72680 1.96605 11.32224 2463.9 12413.1 1.72173 0.16188 
0.97375 1.45200 0.34860 1.73126 1.97207 11.31260 2470.6 12443.8 1.72609 0.16189 
0.97379 1.46000 0.35296 1.73565 1.97801 11.30298 2477.2 12474.4 1.73035 0.16191 
0.97382 1.46800 0.35734 1.73998 1.98387 11.29338 2483.9 12504.7 1.73452 0.16192 
0.97385 1.47600 0.36174 1.74424 1.98964 11.28380 2490.4 12534.8 1.73860 0.16194 
0.97388 1.48400 0.36617 1.74844 1.99534 11.27423 2497.0 12564.8 1.74259 0.16195 
0.97391 1.49200 0.37061 1.75258 2.00096 11.26469 2503.5 12594.5 1.74648 0.16197 
0.97393 1.50000 0.37509 1.75666 2.00650 11.25517 2509.9 12624.0 1.75029 0.16199 
0.97396 1.50800 0.37958 1.76068 2.01197 11.24566 2516.4 12653.4 1.75402 0.16201 
0.97399 1.51600 0.38410 1.76463 2.01736 11.23617 2522.7 12682.5 1.75765 0.16202 
0.97401 1.52400 0.38864 1.76853 2.02267 11.22670 2528.9 12711.5 1.76119 0.16203 
0.97404 1.53200 0.39320 1.77236 2.02791 11.21724 2535.1 12740.3 1.76465 0.16204 
0.97406 1.54000 0.39779 1.77614 2.03308 11.20779 2541.1 12768.9 1.76803 0.16205 
0.97408 1.54800 0.40239 1.77986 2.03817 11.19837 2547.2 12797.4 1.77132 0.16206 
0.97411 1.55600 0.40702 1.78353 2.04320 11.18896 2553.2 12825.7 1.77453 0.16207 
0.97413 1.56400 0.41168 1.78714 2.04815 11.17957 2559.1 12853.8 1.77767 0.16207 
0.97415 1.57200 0.41635 1.79070 2.05304 11.17021 2565.0 12881.7 1.78072 0.16208 
0.97418 1.58000 0.42105 1.79420 2.05786 11.16086 2570.9 12909.5 1.78370 0.16209 
0.97420 1.58800 0.42577 1.79765 2.06261 11.15154 2576.7 12937.1 1.78661 0.16209 
0.97422 1.59600 0.43051 1.80105 2.06730 11.14223 2582.4 12964.6 1.78944 0.16210 
0.97424 1.60400 0.43527 1.80440 2.07193 11.13295 2588.1 12991.9 1.79221 0.16211 
0.97426 1.61200 0.44005 1.80770 2.07649 11.12369 2593.8 13019.0 1.79490 0.16211 
0.97429 1.62000 0.44486 1.81095 2.08098 11.11445 2599.5 13046.0 1.79752 0.16212 
0.97431 1.62800 0.44969 1.81416 2.08542 11.10524 2605.1 13072.8 1.80008 0.16212 
0.97432 1.63600 0.45454 1.81731 2.08980 11.09606 2610.6 13099.5 1.80258 0.16213 
0.97434 1.64400 0.45941 1.82042 2.09412 11.08691 2616.2 13126.1 1.80501 0.16214 
0.97436 1.65200 0.46430 1.82349 2.09839 11.07778 2621.7 13152.5 1.80739 0.16215 
0.97437 1.66000 0.46921 1.82651 2.10259 11.06868 2627.2 13178.7 1.80970 0.16216 
0.97439 1.66800 0.47414 1.82948 2.10674 11.05960 2632.6 13204.9 1.81196 0.16217 
0.97440 1.67600 0.47910 1.83241 2.11083 11.05055 2638.0 13230.8 1.81415 0.16218 
0.97442 1.68400 0.48408 1.83530 2.11486 11.04152 2643.4 13256.7 1.81629 0.16219 
0.97443 1.69200 0.48907 1.83815 2.11885 11.03252 2648.7 13282.4 1.81837 0.16220 
0.97445 1.70000 0.49409 1.84095 2.12277 11.02354 2654.0 13307.9 1.82039 0.16220 
0.97446 1.70800 0.49913 1.84368 2.12661 11.01454 2659.3 13333.4 1.82229 0.16222 
0.97447 1.71600 0.50419 1.84640 2.13043 11.00561 2664.5 13358.6 1.82420 0.16223 
0.97448 1.72400 0.50927 1.84908 2.13419 10.99671 2669.7 13383.8 1.82605 0.16224 
0.97450 1.73200 0.51436 1.85172 2.13791 10.98783 2674.8 13408.7 1.82785 0.16225 
0.97451 1.74000 0.51948 1.85431 2.14157 10.97897 2680.0 13433.6 1.82959 0.16226 
0.97452 1.74800 0.52462 1.85687 2.14518 10.97014 2685.1 13458.3 1.83128 0.16227 
0.97453 1.75600 0.52978 1.85939 2.14873 10.96134 2690.1 13482.9 1.83291 0.16228 
0.97454 1.76400 0.53496 1.86187 2.15224 10.95255 2695.2 13507.3 1.83449 0.16229 
0.97455 1.77200 0.54016 1.86431 2.15569 10.94379 2700.2 13531.6 1.83601 0.16230 
0.97457 1.78000 0.54538 1.86671 2.15910 10.93505 2705.2 13555.7 1.83747 0.16231 
0.97458 1.78800 0.55062 1.86908 2.16245 10.92633 2710.1 13579.8 1.83889 0.16232 
0.97459 1.79600 0.55588 1.87141 2.16576 10.91764 2715.1 13603.6 1.84025 0.16233 
0.97461 1.80400 0.56116 1.87370 2.16902 10.90897 2720.0 13627.4 1.84156 0.16235 
0.97462 1.81200 0.56645 1.87596 2.17223 10.90033 2724.9 13651.0 1.84283 0.16236 
0.97463 1.82000 0.57177 1.87819 2.17539 10.89171 2729.8 13674.5 1.84404 0.16237 
0.97464 1.82800 0.57711 1.88037 2.17851 10.88311 2734.6 13697.9 1.84520 0.16238 
0.97466 1.83600 0.58246 1.88253 2.18158 10.87454 2739.4 13721.1 1.84632 0.16240 
0.97467 1.84400 0.58783 1.88465 2.18461 10.86599 2744.2 13744.2 1.84739 0.16241 
0.97468 1.85200 0.59323 1.88674 2.18759 10.85747 2749.0 13767.2 1.84841 0.16242 
0.97470 1.86000 0.59864 1.88879 2.19052 10.84897 2753.8 13790.1 1.84939 0.16243 
0.97471 1.86800 0.60407 1.89081 2.19342 10.84050 2758.5 13812.9 1.85033 0.16245 
0.97472 1.87600 0.60952 1.89280 2.19627 10.83205 2763.2 13835.5 1.85122 0.16246 
0.97474 1.88400 0.61499 1.89476 2.19908 10.82363 2767.9 13858.0 1.85206 0.16247 
0.97475 1.89200 0.62048 1.89665 2.20179 10.81516 2772.6 13880.5 1.85278 0.16249 
0.97476 1.90000 0.62598 1.89855 2.20452 10.80680 2777.2 13902.8 1.85355 0.16250 
0.97478 1.90800 0.63151 1.90042 2.20721 10.79845 2781.9 13925.0 1.85428 0.16252 
0.97479 1.91600 0.63705 1.90226 2.20985 10.79014 2786.5 13947.0 1.85496 0.16253 
0.97480 1.92400 0.64261 1.90407 2.21246 10.78185 2791.0 13969.0 1.85561 0.16254 
0.97482 1.93200 0.64819 1.90586 2.21502 10.77359 2795.6 13990.8 1.85622 0.16256 
0.97483 1.94000 0.65379 1.90761 2.21755 10.76535 2800.1 14012.5 1.85679 0.16257 
0.97484 1.94800 0.65940 1.90934 2.22004 10.75714 2804.6 14034.1 1.85733 0.16259 
0.97486 1.95600 0.66504 1.91100 2.22245 10.74889 2809.2 14055.7 1.85772 0.16260 
0.97487 1.96400 0.67069 1.91267 2.22487 10.74074 2813.6 14077.1 1.85820 0.16262 
0.97488 1.97200 0.67636 1.91432 2.22725 10.73262 2818.1 14098.4 1.85863 0.16263 
0.97490 1.98000 0.68204 1.91594 2.22960 10.72452 2822.5 14119.6 1.85903 0.16264 
0.97491 1.98800 0.68775 1.91754 2.23191 10.71645 2826.9 14140.7 1.85940 0.16266 
0.97492 1.99600 0.69347 1.91910 2.23418 10.70841 2831.2 14161.7 1.85973 0.16267 
0.97493 2.00400 0.69921 1.92065 2.23642 10.70039 2835.6 14182.5 1.86003 0.16269 
0.97495 2.01200 0.70497 1.92214 2.23860 10.69235 2840.0 14203.3 1.86026 0.16271 
0.97496 2.02000 0.71074 1.92364 2.24077 10.68440 2844.3 14224.0 1.86051 0.16272 
0.97497 2.02800 0.71653 1.92512 2.24292 10.67647 2848.5 14244.6 1.86072 0.16273 
0.97498 2.03600 0.72234 1.92655 2.24501 10.66853 2852.8 14265.0 1.86084 0.16275 
0.97500 2.04400 0.72817 1.92799 2.24711 10.66069 2857.0 14285.4 1.86104 0.16276 
0.97501 2.05200 0.73401 1.92941 2.24917 10.65288 2861.2 14305.6 1.86122 0.16277 
0.97502 2.06000 0.73987 1.93081 2.25120 10.64509 2865.4 14325.8 1.86136 0.16279 
0.97503 2.06800 0.74574 1.93214 2.25315 10.63723 2869.6 14345.9 1.86133 0.16280 
0.97505 2.07600 0.75164 1.93347 2.25509 10.62947 2873.8 14365.8 1.86136 0.16281 
0.97506 2.08400 0.75755 1.93476 2.25698 10.62167 2878.0 14385.8 1.86133 0.16283 
0.97507 2.09200 0.76347 1.93604 2.25886 10.61395 2882.1 14405.5 1.86130 0.16285 
0.97508 2.10000 0.76941 1.93731 2.26071 10.60625 2886.2 14425.2 1.86124 0.16286 
0.97510 2.10800 0.77537 1.93855 2.26253 10.59857 2890.3 14444.8 1.86116 0.16288 
0.97511 2.11600 0.78135 1.93977 2.26432 10.59093 2894.4 14464.4 1.86105 0.16289 
0.97512 2.12400 0.78734 1.94097 2.26608 10.58330 2898.5 14483.8 1.86092 0.16291 
0.97513 2.13200 0.79335 1.94215 2.26782 10.57571 2902.5 14503.1 1.86076 0.16292 
0.97514 2.14000 0.79937 1.94328 2.26947 10.56806 2906.6 14522.4 1.86048 0.16294 
0.97516 2.14800 0.80541 1.94442 2.27115 10.56051 2910.6 14541.6 1.86026 0.16296 
0.97517 2.15600 0.81147 1.94553 2.27279 10.55299 2914.6 14560.6 1.86002 0.16297 
0.97518 2.16400 0.81754 1.94663 2.27441 10.54549 2918.6 14579.6 1.85976 0.16299 
0.97519 2.17200 0.82363 1.94771 2.27600 10.53802 2922.6 14598.5 1.85947 0.16300 
0.97520 2.18000 0.82973 1.94877 2.27757 10.53058 2926.5 14617.3 1.85917 0.16302 
0.97521 2.18800 0.83585 1.94982 2.27910 10.52316 2930.4 14636.0 1.85884 0.16303 
0.97523 2.19600 0.84199 1.95084 2.28062 10.51576 2934.3 14654.7 1.85848 0.16305 
0.97524 2.20400 0.84814 1.95180 2.28204 10.50830 2938.3 14673.3 1.85801 0.16306 
0.97525 2.21200 0.85431 1.95279 2.28350 10.50096 2942.2 14691.8 1.85761 0.16308 
0.97526 2.22000 0.86049 1.95376 2.28493 10.49364 2946.0 14710.2 1.85719 0.16309 
0.97527 2.22800 0.86669 1.95471 2.28634 10.48634 2949.9 14728.5 1.85675 0.16311 
0.97528 2.23600 0.87290 1.95564 2.28772 10.47907 2953.7 14746.7 1.85629 0.16312 
0.97529 2.24400 0.87913 1.95656 2.28908 10.47182 2957.5 14764.9 1.85581 0.16314 
0.97530 2.25200 0.88537 1.95746 2.29042 10.46460 2961.3 14782.9 1.85531 0.16316 
0.97532 2.26000 0.89163 1.95835 2.29173 10.45741 2965.1 14800.9 1.85479 0.16317 
0.97533 2.26800 0.89791 1.95922 2.29302 10.45023 2968.9 14818.8 1.85426 0.16319 
0.97534 2.27600 0.90420 1.96007 2.29428 10.44309 2972.6 14836.6 1.85370 0.16320 
0.97535 2.28400 0.91050 1.96090 2.29553 10.43597 2976.3 14854.4 1.85313 0.16322 
0.97536 2.29200 0.91682 1.96170 2.29672 10.42883 2980.1 14872.1 1.85249 0.16323 
0.97537 2.30000 0.92315 1.96251 2.29791 10.42175 2983.8 14889.7 1.85189 0.16325 
0.97538 2.30800 0.92950 1.96330 2.29909 10.41471 2987.5 14907.2 1.85126 0.16326 
0.97539 2.31600 0.93587 1.96407 2.30024 10.40768 2991.1 14924.6 1.85062 0.16328 
0.97540 2.32400 0.94225 1.96483 2.30138 10.40069 2994.8 14942.0 1.84996 0.16329 
0.97541 2.33200 0.94864 1.96558 2.30249 10.39371 2998.4 14959.3 1.84929 0.16331 
0.97542 2.34000 0.95505 1.96631 2.30358 10.38677 3002.1 14976.5 1.84860 0.16332 
0.97543 2.34800 0.96147 1.96703 2.30465 10.37984 3005.7 14993.6 1.84789 0.16334 
0.97544 2.35600 0.96790 1.96773 2.30570 10.37294 3009.3 15010.7 1.84717 0.16335 
0.97545 2.36400 0.97435 1.96842 2.30673 10.36607 3012.9 15027.7 1.84644 0.16337 
0.97546 2.37200 0.98082 1.96909 2.30774 10.35922 3016.4 15044.6 1.84569 0.16338 
0.97548 2.38000 0.98730 1.96976 2.30873 10.35239 3020.0 15061.4 1.84492 0.16340 
0.97549 2.38800 0.99379 1.97041 2.30970 10.34559 3023.5 15078.2 1.84415 0.16341 
0.97550 2.39600 1.00030 1.97104 2.31065 10.33881 3027.0 15094.9 1.84336 0.16343 
0.97551 2.40400 1.00682 1.97166 2.31159 10.33205 3030.5 15111.5 1.84255 0.16344 
0.97552 2.41200 1.01335 1.97228 2.31250 10.32532 3034.0 15128.1 1.84173 0.16346 
0.97553 2.42000 1.01990 1.97287 2.31340 10.31861 3037.5 15144.6 1.84090 0.16347 
0.97554 2.42800 1.02647 1.97346 2.31428 10.31193 3041.0 15161.0 1.84006 0.16348 
0.97555 2.43600 1.03304 1.97403 2.31514 10.30527 3044.4 15177.3 1.83920 0.16350 
0.97556 2.44400 1.03963 1.97459 2.31598 10.29864 3047.9 15193.6 1.83834 0.16351 
0.97557 2.45200 1.04623 1.97514 2.31680 10.29203 3051.3 15209.8 1.83746 0.16353 
0.97558 2.46000 1.05285 1.97568 2.31761 10.28544 3054.7 15225.9 1.83656 0.16354 
0.97559 2.46800 1.05948 1.97621 2.31840 10.27888 3058.1 15242.0 1.83566 0.16356 
0.97559 2.47600 1.06613 1.97672 2.31918 10.27234 3061.5 15258.0 1.83475 0.16357 
0.97560 2.48400 1.07278 1.97722 2.31993 10.26582 3064.9 15274.0 1.83382 0.16359 
0.97561 2.49200 1.07945 1.97772 2.32067 10.25932 3068.2 15289.8 1.83289 0.16360 
0.97562 2.50000 1.08614 1.97820 2.32140 10.25285 3071.6 15305.7 1.83194 0.16361 
0.97563 2.50800 1.09283 1.97867 2.32211 10.24640 3074.9 15321.4 1.83098 0.16363 
0.97564 2.51600 1.09955 1.97913 2.32280 10.23998 3078.2 15337.1 1.83002 0.16364 
0.97565 2.52400 1.10627 1.97958 2.32347 10.23357 3081.5 15352.7 1.82904 0.16366 
0.97566 2.53200 1.11301 1.98001 2.32414 10.22719 3084.8 15368.3 1.82805 0.16367 
0.97567 2.54000 1.11976 1.98044 2.32478 10.22083 3088.1 15383.7 1.82706 0.16368 
0.97568 2.54800 1.12652 1.98086 2.32541 10.21450 3091.4 15399.2 1.82605 0.16370 
0.97569 2.55600 1.13329 1.98127 2.32603 10.20818 3094.6 15414.5 1.82503 0.16371 
0.97570 2.56400 1.14008 1.98167 2.32663 10.20189 3097.8 15429.8 1.82401 0.16372 
0.97571 2.57200 1.14688 1.98206 2.32721 10.19562 3101.1 15445.1 1.82298 0.16374 
0.97572 2.58000 1.15370 1.98243 2.32779 10.18938 3104.3 15460.3 1.82194 0.16375 
0.97573 2.58800 1.16052 1.98280 2.32835 10.18315 3107.5 15475.4 1.82089 0.16376 
0.97574 2.59600 1.16736 1.98316 2.32889 10.17695 3110.7 15490.5 1.81983 0.16378 
0.97574 2.60400 1.17422 1.98351 2.32942 10.17077 3113.9 15505.5 1.81876 0.16379 
0.97575 2.61200 1.18108 1.98386 2.32994 10.16461 3117.0 15520.4 1.81769 0.16380 
0.97576 2.62000 1.18796 1.98419 2.33044 10.15847 3120.2 15535.3 1.81661 0.16382 
0.97577 2.62800 1.19485 1.98451 2.33093 10.15235 3123.3 15550.1 1.81552 0.16383 
0.97578 2.63600 1.20175 1.98483 2.33140 10.14626 3126.4 15564.9 1.81442 0.16384 
0.97579 2.64400 1.20866 1.98513 2.33187 10.14019 3129.6 15579.6 1.81331 0.16386 
0.97580 2.65200 1.21559 1.98543 2.33232 10.13414 3132.7 15594.2 1.81220 0.16387 
0.97581 2.66000 1.22253 1.98572 2.33276 10.12810 3135.8 15608.8 1.81108 0.16388 
0.97581 2.66800 1.22948 1.98600 2.33318 10.12210 3138.8 15623.4 1.80996 0.16390 
0.97582 2.67600 1.23644 1.98627 2.33359 10.11611 3141.9 15637.8 1.80883 0.16391 
