ratio e_15 p_15 M M_0 r_star spin Omega_K I J/M^2 
0.98914 1.34000 0.29015 1.65170 1.86802 11.37249 1499.2 12107.1 1.62542 0.10163 
0.98915 1.34800 0.29417 1.65706 1.87510 11.36304 1503.2 12141.1 1.63107 0.10161 
0.98916 1.35600 0.29821 1.66233 1.88209 11.35359 1507.2 12174.9 1.63662 0.10157 
0.98917 1.36400 0.30227 1.66754 1.88900 11.34415 1511.2 12208.4 1.64206 0.10154 
0.98919 1.37200 0.30636 1.67266 1.89581 11.33470 1515.0 12241.8 1.64739 0.10150 
0.98920 1.38000 0.31048 1.67771 1.90253 11.32526 1518.8 12274.8 1.65261 0.10147 
0.98922 1.38800 0.31462 1.68269 1.90917 11.31583 1522.5 12307.7 1.65772 0.10143 
0.98923 1.39600 0.31878 1.68760 1.91571 11.30640 1526.2 12340.4 1.66273 0.10138 
0.98925 1.40400 0.32297 1.69243 1.92218 11.29697 1529.7 12372.8 1.66764 0.10134 
0.98926 1.41200 0.32718 1.69720 1.92855 11.28755 1533.2 12405.0 1.67245 0.10129 
0.98928 1.42000 0.33142 1.70189 1.93485 11.27815 1536.8 12437.0 1.67716 0.10125 
0.98929 1.42800 0.33568 1.70652 1.94106 11.26875 1540.2 12468.8 1.68177 0.10121 
0.98930 1.43600 0.33996 1.71108 1.94719 11.25936 1543.7 12500.4 1.68628 0.10117 
0.98932 1.44400 0.34427 1.71558 1.95323 11.24999 1547.2 12531.8 1.69070 0.10113 
0.98933 1.45200 0.34860 1.72001 1.95920 11.24062 1550.7 12563.0 1.69503 0.10109 
0.98934 1.46000 0.35296 1.72437 1.96509 11.23128 1554.1 12594.0 1.69926 0.10106 
0.98936 1.46800 0.35734 1.72868 1.97090 11.22194 1557.6 12624.7 1.70341 0.10103 
0.98937 1.47600 0.36174 1.73292 1.97664 11.21262 1561.1 12655.3 1.70746 0.10100 
0.98938 1.48400 0.36617 1.73710 1.98230 11.20331 1564.7 12685.7 1.71143 0.10098 
0.98939 1.49200 0.37061 1.74121 1.98788 11.19403 1568.3 12715.8 1.71531 0.10096 
0.98940 1.50000 0.37509 1.74527 1.99339 11.18475 1571.9 12745.8 1.71910 0.10095 
0.98941 1.50800 0.37958 1.74927 1.99882 11.17550 1575.6 12775.5 1.72280 0.10094 
0.98941 1.51600 0.38410 1.75321 2.00418 11.16626 1579.3 12805.1 1.72642 0.10093 
0.98942 1.52400 0.38864 1.75709 2.00947 11.15703 1582.9 12834.5 1.72996 0.10092 
0.98943 1.53200 0.39320 1.76092 2.01468 11.14783 1586.5 12863.7 1.73342 0.10092 
0.98944 1.54000 0.39779 1.76466 2.01979 11.13858 1590.3 12892.7 1.73661 0.10091 
0.98945 1.54800 0.40239 1.76837 2.02487 11.12941 1593.9 12921.6 1.73990 0.10091 
0.98945 1.55600 0.40702 1.77203 2.02988 11.12026 1597.4 12950.3 1.74312 0.10090 
0.98946 1.56400 0.41168 1.77564 2.03481 11.11112 1601.0 12978.8 1.74626 0.10089 
0.98947 1.57200 0.41635 1.77919 2.03969 11.10200 1604.4 13007.2 1.74933 0.10089 
0.98948 1.58000 0.42105 1.78269 2.04450 11.09290 1607.8 13035.3 1.75233 0.10088 
0.98948 1.58800 0.42577 1.78614 2.04924 11.08382 1611.2 13063.4 1.75525 0.10087 
0.98949 1.59600 0.43051 1.78953 2.05392 11.07476 1614.5 13091.3 1.75811 0.10086 
0.98950 1.60400 0.43527 1.79288 2.05854 11.06572 1617.7 13119.0 1.76091 0.10084 
0.98950 1.61200 0.44005 1.79618 2.06310 11.05670 1620.7 13146.7 1.76364 0.10081 
0.98951 1.62000 0.44486 1.79943 2.06760 11.04770 1623.6 13174.1 1.76631 0.10078 
0.98951 1.62800 0.44969 1.80264 2.07204 11.03872 1626.4 13201.5 1.76892 0.10074 
0.98952 1.63600 0.45454 1.80580 2.07642 11.02976 1629.3 13228.7 1.77146 0.10071 
0.98952 1.64400 0.45941 1.80891 2.08075 11.02083 1632.0 13255.7 1.77395 0.10067 
0.98953 1.65200 0.46430 1.81198 2.08502 11.01191 1634.7 13282.6 1.77638 0.10064 
0.98953 1.66000 0.46921 1.81500 2.08923 11.00302 1637.4 13309.4 1.77875 0.10060 
0.98953 1.66800 0.47414 1.81798 2.09339 10.99415 1640.0 13336.0 1.78106 0.10056 
0.98954 1.67600 0.47910 1.82091 2.09749 10.98530 1642.6 13362.5 1.78331 0.10053 
0.98954 1.68400 0.48408 1.82381 2.10153 10.97647 1645.2 13388.8 1.78550 0.10049 
0.98954 1.69200 0.48907 1.82666 2.10553 10.96766 1647.8 13415.0 1.78764 0.10045 
0.98955 1.70000 0.49409 1.82946 2.10946 10.95887 1650.3 13441.0 1.78972 0.10041 
0.98955 1.70800 0.49913 1.83223 2.11335 10.95010 1652.9 13466.9 1.79174 0.10038 
0.98955 1.71600 0.50419 1.83496 2.11718 10.94136 1655.4 13492.6 1.79371 0.10034 
0.98955 1.72400 0.50927 1.83764 2.12096 10.93263 1657.9 13518.2 1.79562 0.10031 
0.98956 1.73200 0.51436 1.84029 2.12469 10.92393 1660.6 13543.7 1.79747 0.10028 
0.98956 1.74000 0.51948 1.84289 2.12836 10.91524 1663.3 13568.9 1.79926 0.10026 
0.98956 1.74800 0.52462 1.84546 2.13198 10.90658 1666.0 13594.0 1.80099 0.10025 
0.98956 1.75600 0.52978 1.84798 2.13555 10.89794 1668.8 13619.0 1.80267 0.10023 
0.98957 1.76400 0.53496 1.85047 2.13907 10.88932 1671.6 13643.8 1.80429 0.10022 
0.98957 1.77200 0.54016 1.85292 2.14254 10.88072 1674.4 13668.5 1.80585 0.10021 
0.98957 1.78000 0.54538 1.85533 2.14595 10.87215 1677.2 13693.1 1.80736 0.10020 
0.98957 1.78800 0.55062 1.85770 2.14932 10.86360 1680.1 13717.5 1.80882 0.10020 
0.98958 1.79600 0.55588 1.86004 2.15264 10.85507 1682.9 13741.8 1.81023 0.10019 
0.98958 1.80400 0.56116 1.86234 2.15591 10.84656 1685.8 13765.9 1.81159 0.10019 
0.98958 1.81200 0.56645 1.86461 2.15913 10.83808 1688.6 13789.9 1.81290 0.10019 
0.98959 1.82000 0.57177 1.86684 2.16231 10.82962 1691.5 13813.8 1.81415 0.10019 
0.98959 1.82800 0.57711 1.86904 2.16544 10.82119 1694.4 13837.6 1.81536 0.10019 
0.98959 1.83600 0.58246 1.87120 2.16853 10.81278 1697.3 13861.2 1.81653 0.10019 
0.98960 1.84400 0.58783 1.87333 2.17157 10.80439 1700.2 13884.7 1.81764 0.10020 
0.98960 1.85200 0.59323 1.87543 2.17457 10.79603 1703.1 13908.1 1.81871 0.10020 
0.98960 1.86000 0.59864 1.87750 2.17752 10.78769 1706.0 13931.3 1.81973 0.10021 
0.98961 1.86800 0.60407 1.87953 2.18043 10.77938 1708.9 13954.4 1.82071 0.10022 
0.98961 1.87600 0.60952 1.88153 2.18329 10.77109 1711.9 13977.4 1.82165 0.10023 
0.98961 1.88400 0.61499 1.88350 2.18612 10.76283 1714.8 14000.3 1.82254 0.10024 
0.98962 1.89200 0.62048 1.88544 2.18890 10.75459 1717.7 14023.1 1.82340 0.10025 
0.98962 1.90000 0.62598 1.88735 2.19164 10.74638 1720.6 14045.7 1.82421 0.10026 
0.98962 1.90800 0.63151 1.88923 2.19434 10.73819 1723.5 14068.3 1.82498 0.10027 
0.98963 1.91600 0.63705 1.89107 2.19700 10.73003 1726.3 14090.7 1.82571 0.10028 
0.98963 1.92400 0.64261 1.89289 2.19962 10.72189 1729.2 14113.0 1.82640 0.10029 
0.98963 1.93200 0.64819 1.89469 2.20221 10.71378 1732.0 14135.2 1.82706 0.10031 
0.98964 1.94000 0.65379 1.89645 2.20475 10.70570 1734.9 14157.3 1.82767 0.10032 
0.98964 1.94800 0.65940 1.89819 2.20726 10.69764 1737.8 14179.3 1.82825 0.10033 
0.98964 1.95600 0.66504 1.89989 2.20972 10.68960 1740.7 14201.1 1.82880 0.10035 
0.98965 1.96400 0.67069 1.90157 2.21215 10.68160 1743.6 14222.9 1.82931 0.10037 
0.98965 1.97200 0.67636 1.90323 2.21455 10.67361 1746.5 14244.5 1.82978 0.10038 
0.98965 1.98000 0.68204 1.90486 2.21691 10.66566 1749.4 14266.0 1.83022 0.10041 
0.98966 1.98800 0.68775 1.90646 2.21923 10.65773 1752.3 14287.4 1.83062 0.10043 
0.98966 1.99600 0.69347 1.90803 2.22152 10.64982 1755.2 14308.7 1.83099 0.10044 
0.98966 2.00400 0.69921 1.90959 2.22377 10.64194 1758.0 14330.0 1.83133 0.10046 
0.98967 2.01200 0.70497 1.91111 2.22598 10.63409 1760.9 14351.1 1.83164 0.10048 
0.98967 2.02000 0.71074 1.91261 2.22817 10.62626 1763.8 14372.0 1.83191 0.10051 
0.98967 2.02800 0.71653 1.91409 2.23032 10.61846 1766.7 14392.9 1.83215 0.10053 
0.98968 2.03600 0.72234 1.91551 2.23238 10.61061 1769.6 14413.8 1.83217 0.10055 
0.98968 2.04400 0.72817 1.91693 2.23446 10.60286 1772.5 14434.5 1.83235 0.10057 
0.98968 2.05200 0.73401 1.91834 2.23651 10.59513 1775.4 14455.1 1.83250 0.10060 
0.98969 2.06000 0.73987 1.91972 2.23853 10.58744 1778.3 14475.6 1.83262 0.10062 
0.98969 2.06800 0.74574 1.92108 2.24051 10.57976 1781.1 14496.0 1.83272 0.10064 
0.98969 2.07600 0.75164 1.92241 2.24246 10.57212 1783.9 14516.2 1.83278 0.10067 
0.98970 2.08400 0.75755 1.92373 2.24439 10.56450 1786.8 14536.4 1.83282 0.10069 
0.98970 2.09200 0.76347 1.92502 2.24628 10.55690 1789.6 14556.5 1.83282 0.10072 
0.98970 2.10000 0.76941 1.92629 2.24814 10.54933 1792.4 14576.5 1.83281 0.10074 
0.98970 2.10800 0.77537 1.92754 2.24997 10.54179 1795.3 14596.4 1.83276 0.10077 
0.98971 2.11600 0.78135 1.92877 2.25177 10.53427 1798.0 14616.2 1.83269 0.10079 
0.98971 2.12400 0.78734 1.92998 2.25354 10.52678 1800.8 14635.9 1.83260 0.10082 
0.98971 2.13200 0.79335 1.93116 2.25528 10.51931 1803.5 14655.6 1.83247 0.10084 
0.98972 2.14000 0.79937 1.93233 2.25700 10.51186 1806.3 14675.1 1.83233 0.10086 
0.98972 2.14800 0.80541 1.93348 2.25868 10.50445 1809.0 14694.5 1.83216 0.10088 
0.98972 2.15600 0.81147 1.93460 2.26034 10.49705 1811.7 14713.9 1.83196 0.10090 
0.98973 2.16400 0.81754 1.93571 2.26197 10.48969 1814.3 14733.2 1.83175 0.10092 
0.98973 2.17200 0.82363 1.93680 2.26357 10.48234 1817.0 14752.3 1.83151 0.10095 
0.98973 2.18000 0.82973 1.93787 2.26515 10.47503 1819.6 14771.4 1.83124 0.10097 
0.98974 2.18800 0.83585 1.93892 2.26670 10.46773 1822.3 14790.4 1.83096 0.10099 
0.98974 2.19600 0.84199 1.93995 2.26822 10.46046 1824.8 14809.4 1.83065 0.10100 
0.98974 2.20400 0.84814 1.94096 2.26972 10.45322 1827.4 14828.2 1.83033 0.10102 
0.98975 2.21200 0.85431 1.94196 2.27119 10.44600 1829.9 14847.0 1.82998 0.10104 
0.98975 2.22000 0.86049 1.94294 2.27264 10.43881 1832.5 14865.6 1.82961 0.10106 
0.98975 2.22800 0.86669 1.94390 2.27406 10.43164 1835.0 14884.2 1.82922 0.10107 
0.98975 2.23600 0.87290 1.94484 2.27546 10.42449 1837.4 14902.7 1.82881 0.10109 
0.98976 2.24400 0.87913 1.94577 2.27683 10.41737 1839.9 14921.1 1.82838 0.10110 
0.98976 2.25200 0.88537 1.94668 2.27818 10.41028 1842.3 14939.5 1.82793 0.10112 
0.98976 2.26000 0.89163 1.94757 2.27950 10.40321 1844.8 14957.7 1.82746 0.10113 
0.98977 2.26800 0.89791 1.94845 2.28080 10.39616 1847.2 14975.9 1.82697 0.10115 
0.98977 2.27600 0.90420 1.94931 2.28208 10.38913 1849.5 14994.0 1.82647 0.10116 
0.98977 2.28400 0.91050 1.95016 2.28333 10.38213 1851.9 15012.0 1.82595 0.10117 
0.98977 2.29200 0.91682 1.95099 2.28457 10.37516 1854.2 15030.0 1.82541 0.10118 
0.98978 2.30000 0.92315 1.95180 2.28578 10.36821 1856.5 15047.8 1.82485 0.10119 
0.98978 2.30800 0.92950 1.95260 2.28696 10.36128 1858.8 15065.6 1.82427 0.10120 
0.98978 2.31600 0.93587 1.95338 2.28813 10.35437 1861.0 15083.3 1.82368 0.10121 
0.98979 2.32400 0.94225 1.95415 2.28927 10.34749 1863.2 15101.0 1.82307 0.10122 
0.98979 2.33200 0.94864 1.95490 2.29040 10.34063 1865.5 15118.6 1.82245 0.10122 
0.98979 2.34000 0.95505 1.95564 2.29150 10.33380 1867.7 15136.0 1.82181 0.10123 
0.98979 2.34800 0.96147 1.95637 2.29258 10.32699 1869.9 15153.5 1.82116 0.10124 
0.98980 2.35600 0.96790 1.95708 2.29364 10.32020 1872.1 15170.8 1.82049 0.10125 
0.98980 2.36400 0.97435 1.95778 2.29469 10.31344 1874.2 15188.1 1.81980 0.10125 
0.98980 2.37200 0.98082 1.95846 2.29571 10.30670 1876.4 15205.2 1.81910 0.10126 
0.98981 2.38000 0.98730 1.95913 2.29671 10.29999 1878.5 15222.4 1.81839 0.10127 
0.98981 2.38800 0.99379 1.95979 2.29769 10.29329 1880.7 15239.4 1.81766 0.10127 
0.98981 2.39600 1.00030 1.96044 2.29866 10.28662 1882.8 15256.4 1.81692 0.10128 
0.98981 2.40400 1.00682 1.96107 2.29960 10.27998 1884.9 15273.3 1.81616 0.10128 
0.98982 2.41200 1.01335 1.96169 2.30053 10.27335 1887.0 15290.1 1.81539 0.10129 
0.98982 2.42000 1.01990 1.96228 2.30142 10.26672 1889.1 15306.9 1.81453 0.10130 
0.98982 2.42800 1.02647 1.96287 2.30231 10.26015 1891.2 15323.6 1.81374 0.10130 
0.98983 2.43600 1.03304 1.96345 2.30318 10.25359 1893.3 15340.2 1.81293 0.10131 
0.98983 2.44400 1.03963 1.96402 2.30403 10.24706 1895.3 15356.8 1.81212 0.10131 
0.98983 2.45200 1.04623 1.96458 2.30487 10.24056 1897.4 15373.3 1.81129 0.10132 
0.98983 2.46000 1.05285 1.96513 2.30568 10.23407 1899.4 15389.7 1.81044 0.10132 
0.98984 2.46800 1.05948 1.96566 2.30649 10.22761 1901.4 15406.0 1.80959 0.10133 
0.98984 2.47600 1.06613 1.96618 2.30727 10.22117 1903.4 15422.3 1.80872 0.10133 
0.98984 2.48400 1.07278 1.96669 2.30804 10.21475 1905.4 15438.5 1.80785 0.10134 
0.98984 2.49200 1.07945 1.96719 2.30879 10.20836 1907.4 15454.6 1.80696 0.10134 
0.98985 2.50000 1.08614 1.96768 2.30953 10.20198 1909.4 15470.7 1.80606 0.10134 
0.98985 2.50800 1.09283 1.96816 2.31025 10.19563 1911.4 15486.7 1.80516 0.10135 
0.98985 2.51600 1.09955 1.96863 2.31095 10.18931 1913.3 15502.7 1.80424 0.10135 
0.98985 2.52400 1.10627 1.96909 2.31164 10.18300 1915.3 15518.6 1.80331 0.10136 
0.98986 2.53200 1.11301 1.96953 2.31231 10.17672 1917.2 15534.4 1.80237 0.10136 
0.98986 2.54000 1.11976 1.96997 2.31297 10.17045 1919.2 15550.1 1.80142 0.10137 
0.98986 2.54800 1.12652 1.97039 2.31361 10.16421 1921.1 15565.8 1.80047 0.10137 
0.98986 2.55600 1.13329 1.97081 2.31424 10.15799 1923.0 15581.4 1.79950 0.10137 
0.98987 2.56400 1.14008 1.97122 2.31485 10.15180 1924.9 15597.0 1.79852 0.10138 
0.98987 2.57200 1.14688 1.97161 2.31545 10.14562 1926.8 15612.5 1.79754 0.10138 
0.98987 2.58000 1.15370 1.97200 2.31603 10.13946 1928.7 15627.9 1.79654 0.10139 
0.98987 2.58800 1.16052 1.97238 2.31660 10.13333 1930.6 15643.3 1.79554 0.10139 
0.98988 2.59600 1.16736 1.97275 2.31715 10.12722 1932.5 15658.6 1.79453 0.10139 
0.98988 2.60400 1.17422 1.97310 2.31769 10.12113 1934.3 15673.9 1.79351 0.10140 
0.98988 2.61200 1.18108 1.97345 2.31822 10.11506 1936.2 15689.1 1.79249 0.10140 
0.98989 2.62000 1.18796 1.97379 2.31874 10.10901 1938.1 15704.2 1.79145 0.10140 
0.98989 2.62800 1.19485 1.97412 2.31924 10.10298 1939.9 15719.3 1.79041 0.10141 
0.98989 2.63600 1.20175 1.97445 2.31972 10.09698 1941.7 15734.3 1.78936 0.10141 
0.98989 2.64400 1.20866 1.97476 2.32020 10.09099 1943.5 15749.3 1.78830 0.10141 
0.98990 2.65200 1.21559 1.97507 2.32066 10.08503 1945.3 15764.2 1.78724 0.10141 
0.98990 2.66000 1.22253 1.97536 2.32111 10.07908 1947.2 15779.0 1.78617 0.10142 
0.98990 2.66800 1.22948 1.97565 2.32154 10.07316 1949.0 15793.8 1.78509 0.10142 
0.98990 2.67600 1.23644 1.97593 2.32197 10.06726 1950.8 15808.5 1.78401 0.10143 
