ratio e_15 p_15 M M_0 r_star spin Omega_K I J/M^2 
0.89798 1.06800 0.16909 1.47957 1.63616 12.22161 4121.2 10302.6 1.52850 0.32742 
0.89805 1.07600 0.17220 1.48831 1.64709 12.21041 4138.1 10345.2 1.53938 0.32723 
0.89811 1.08400 0.17535 1.49694 1.65789 12.19919 4155.0 10387.4 1.55007 0.32704 
0.89818 1.09200 0.17852 1.50545 1.66857 12.18795 4171.6 10429.2 1.56059 0.32685 
0.89826 1.10000 0.18171 1.51384 1.67912 12.17670 4188.2 10470.7 1.57095 0.32667 
0.89833 1.10800 0.18494 1.52212 1.68955 12.16543 4204.6 10511.8 1.58113 0.32650 
0.89840 1.11600 0.18819 1.53029 1.69986 12.15416 4220.9 10552.6 1.59117 0.32633 
0.89847 1.12400 0.19147 1.53836 1.71006 12.14290 4237.0 10593.1 1.60105 0.32617 
0.89854 1.13200 0.19478 1.54632 1.72015 12.13169 4253.1 10633.4 1.61081 0.32602 
0.89860 1.14000 0.19812 1.55419 1.73013 12.12050 4269.1 10673.3 1.62045 0.32588 
0.89866 1.14800 0.20148 1.56195 1.74001 12.10935 4285.0 10713.0 1.62997 0.32575 
0.89871 1.15600 0.20487 1.56962 1.74978 12.09822 4300.8 10752.4 1.63936 0.32563 
0.89876 1.16400 0.20829 1.57718 1.75944 12.08711 4316.5 10791.5 1.64862 0.32552 
0.89880 1.17200 0.21173 1.58465 1.76899 12.07602 4332.1 10830.3 1.65775 0.32541 
0.89885 1.18000 0.21520 1.59201 1.77843 12.06491 4347.5 10868.9 1.66673 0.32531 
0.89890 1.18800 0.21870 1.59928 1.78776 12.05380 4362.8 10907.1 1.67556 0.32521 
0.89895 1.19600 0.22223 1.60644 1.79697 12.04264 4378.0 10944.9 1.68422 0.32511 
0.89900 1.20400 0.22578 1.61349 1.80606 12.03146 4393.0 10982.5 1.69270 0.32501 
0.89906 1.21200 0.22936 1.62044 1.81502 12.02025 4407.9 11019.7 1.70102 0.32491 
0.89912 1.22000 0.23296 1.62729 1.82388 12.00901 4422.7 11056.6 1.70916 0.32481 
0.89919 1.22800 0.23659 1.63404 1.83261 11.99776 4437.4 11093.2 1.71715 0.32471 
0.89926 1.23600 0.24025 1.64069 1.84124 11.98648 4451.9 11129.5 1.72498 0.32461 
0.89933 1.24400 0.24393 1.64724 1.84975 11.97520 4466.3 11165.5 1.73265 0.32451 
0.89941 1.25200 0.24764 1.65370 1.85815 11.96391 4480.6 11201.3 1.74016 0.32441 
0.89948 1.26000 0.25138 1.66006 1.86644 11.95261 4494.8 11236.8 1.74753 0.32432 
0.89956 1.26800 0.25514 1.66631 1.87460 11.94126 4508.9 11272.0 1.75473 0.32423 
0.89964 1.27600 0.25893 1.67249 1.88268 11.92997 4522.9 11307.0 1.76181 0.32414 
0.89972 1.28400 0.26274 1.67859 1.89065 11.91869 4536.8 11341.8 1.76875 0.32405 
0.89980 1.29200 0.26658 1.68459 1.89853 11.90742 4550.6 11376.2 1.77555 0.32397 
0.89988 1.30000 0.27045 1.69051 1.90630 11.89615 4564.3 11410.5 1.78222 0.32388 
0.89996 1.30800 0.27434 1.69634 1.91396 11.88488 4577.9 11444.4 1.78874 0.32380 
0.90005 1.31600 0.27825 1.70203 1.92146 11.87347 4591.3 11478.3 1.79508 0.32372 
0.90014 1.32400 0.28220 1.70769 1.92893 11.86220 4604.6 11511.8 1.80133 0.32364 
0.90022 1.33200 0.28616 1.71326 1.93629 11.85094 4617.9 11545.1 1.80745 0.32355 
0.90031 1.34000 0.29015 1.71875 1.94355 11.83970 4631.0 11578.2 1.81344 0.32347 
0.90040 1.34800 0.29417 1.72416 1.95072 11.82847 4644.1 11611.0 1.81930 0.32340 
0.90049 1.35600 0.29821 1.72949 1.95780 11.81724 4657.0 11643.6 1.82504 0.32332 
0.90058 1.36400 0.30227 1.73474 1.96478 11.80603 4669.9 11675.9 1.83065 0.32325 
0.90067 1.37200 0.30636 1.73991 1.97166 11.79483 4682.7 11708.1 1.83613 0.32317 
0.90076 1.38000 0.31048 1.74501 1.97846 11.78365 4695.4 11740.0 1.84150 0.32310 
0.90085 1.38800 0.31462 1.75003 1.98516 11.77249 4708.0 11771.7 1.84675 0.32303 
0.90094 1.39600 0.31878 1.75498 1.99178 11.76134 4720.6 11803.2 1.85189 0.32297 
0.90103 1.40400 0.32297 1.75985 1.99830 11.75022 4733.1 11834.5 1.85690 0.32290 
0.90113 1.41200 0.32718 1.76465 2.00474 11.73910 4745.5 11865.5 1.86180 0.32284 
0.90122 1.42000 0.33142 1.76937 2.01108 11.72801 4757.7 11896.4 1.86659 0.32277 
0.90131 1.42800 0.33568 1.77403 2.01734 11.71694 4769.9 11927.1 1.87127 0.32271 
0.90140 1.43600 0.33996 1.77862 2.02352 11.70588 4782.1 11957.5 1.87584 0.32265 
0.90150 1.44400 0.34427 1.78314 2.02961 11.69486 4794.2 11987.8 1.88030 0.32260 
0.90159 1.45200 0.34860 1.78759 2.03562 11.68385 4806.2 12017.8 1.88466 0.32254 
0.90168 1.46000 0.35296 1.79198 2.04155 11.67287 4818.1 12047.7 1.88891 0.32249 
0.90178 1.46800 0.35734 1.79629 2.04739 11.66190 4830.0 12077.3 1.89306 0.32243 
0.90187 1.47600 0.36174 1.80054 2.05315 11.65096 4841.7 12106.8 1.89710 0.32238 
0.90196 1.48400 0.36617 1.80473 2.05884 11.64004 4853.4 12136.1 1.90105 0.32233 
0.90206 1.49200 0.37061 1.80886 2.06444 11.62914 4865.0 12165.2 1.90489 0.32228 
0.90215 1.50000 0.37509 1.81292 2.06997 11.61827 4876.6 12194.2 1.90864 0.32223 
0.90224 1.50800 0.37958 1.81692 2.07542 11.60743 4888.0 12222.9 1.91230 0.32219 
0.90234 1.51600 0.38410 1.82086 2.08079 11.59661 4899.4 12251.4 1.91586 0.32214 
0.90243 1.52400 0.38864 1.82474 2.08609 11.58583 4910.8 12279.8 1.91933 0.32210 
0.90252 1.53200 0.39320 1.82855 2.09131 11.57507 4922.0 12308.0 1.92270 0.32205 
0.90262 1.54000 0.39779 1.83232 2.09646 11.56433 4933.2 12336.0 1.92599 0.32201 
0.90271 1.54800 0.40239 1.83602 2.10154 11.55363 4944.4 12363.9 1.92919 0.32197 
0.90280 1.55600 0.40702 1.83967 2.10655 11.54295 4955.5 12391.5 1.93230 0.32193 
0.90289 1.56400 0.41168 1.84326 2.11149 11.53230 4966.5 12419.1 1.93532 0.32190 
0.90299 1.57200 0.41635 1.84680 2.11635 11.52167 4977.4 12446.4 1.93827 0.32186 
0.90308 1.58000 0.42105 1.85028 2.12115 11.51108 4988.3 12473.6 1.94113 0.32183 
0.90317 1.58800 0.42577 1.85371 2.12588 11.50052 4999.1 12500.6 1.94391 0.32179 
0.90326 1.59600 0.43051 1.85709 2.13054 11.48999 5009.9 12527.4 1.94660 0.32176 
0.90335 1.60400 0.43527 1.86041 2.13514 11.47948 5020.6 12554.1 1.94922 0.32173 
0.90344 1.61200 0.44005 1.86368 2.13967 11.46901 5031.3 12580.7 1.95177 0.32170 
0.90353 1.62000 0.44486 1.86691 2.14414 11.45857 5041.9 12607.0 1.95423 0.32167 
0.90362 1.62800 0.44969 1.87011 2.14857 11.44822 5052.4 12633.2 1.95665 0.32163 
0.90371 1.63600 0.45454 1.87323 2.15291 11.43784 5062.8 12659.3 1.95896 0.32160 
0.90380 1.64400 0.45941 1.87630 2.15718 11.42748 5073.2 12685.2 1.96120 0.32158 
0.90389 1.65200 0.46430 1.87933 2.16139 11.41716 5083.5 12710.9 1.96337 0.32155 
0.90398 1.66000 0.46921 1.88231 2.16555 11.40687 5093.7 12736.6 1.96548 0.32152 
0.90407 1.66800 0.47414 1.88524 2.16964 11.39662 5104.0 12762.0 1.96751 0.32150 
0.90416 1.67600 0.47910 1.88813 2.17368 11.38640 5114.2 12787.3 1.96947 0.32148 
0.90424 1.68400 0.48408 1.89098 2.17765 11.37621 5124.3 12812.5 1.97137 0.32146 
0.90433 1.69200 0.48907 1.89377 2.18157 11.36605 5134.4 12837.5 1.97320 0.32144 
0.90442 1.70000 0.49409 1.89653 2.18543 11.35592 5144.5 12862.4 1.97497 0.32142 
0.90451 1.70800 0.49913 1.89924 2.18923 11.34583 5154.5 12887.1 1.97667 0.32140 
0.90459 1.71600 0.50419 1.90191 2.19298 11.33577 5164.4 12911.7 1.97831 0.32138 
0.90468 1.72400 0.50927 1.90454 2.19667 11.32575 5174.3 12936.2 1.97989 0.32137 
0.90477 1.73200 0.51436 1.90713 2.20031 11.31575 5184.1 12960.5 1.98141 0.32135 
0.90485 1.74000 0.51948 1.90967 2.20389 11.30579 5193.9 12984.7 1.98287 0.32133 
0.90494 1.74800 0.52462 1.91218 2.20742 11.29587 5203.6 13008.8 1.98427 0.32132 
0.90502 1.75600 0.52978 1.91464 2.21090 11.28598 5213.3 13032.7 1.98562 0.32131 
0.90511 1.76400 0.53496 1.91707 2.21433 11.27612 5222.9 13056.5 1.98691 0.32130 
0.90519 1.77200 0.54016 1.91945 2.21770 11.26629 5232.4 13080.2 1.98814 0.32128 
0.90527 1.78000 0.54538 1.92180 2.22102 11.25650 5241.9 13103.7 1.98932 0.32127 
0.90536 1.78800 0.55062 1.92411 2.22429 11.24675 5251.4 13127.1 1.99044 0.32126 
0.90544 1.79600 0.55588 1.92638 2.22752 11.23703 5260.8 13150.4 1.99152 0.32124 
0.90552 1.80400 0.56116 1.92862 2.23069 11.22734 5270.1 13173.6 1.99254 0.32123 
0.90560 1.81200 0.56645 1.93082 2.23382 11.21769 5279.4 13196.6 1.99351 0.32122 
0.90568 1.82000 0.57177 1.93299 2.23690 11.20808 5288.6 13219.6 1.99444 0.32121 
0.90576 1.82800 0.57711 1.93512 2.23994 11.19849 5297.7 13242.4 1.99532 0.32120 
0.90583 1.83600 0.58246 1.93722 2.24292 11.18895 5306.8 13265.1 1.99615 0.32119 
0.90591 1.84400 0.58783 1.93928 2.24587 11.17943 5315.9 13287.7 1.99693 0.32118 
0.90599 1.85200 0.59323 1.94131 2.24876 11.16995 5324.9 13310.2 1.99767 0.32116 
0.90607 1.86000 0.59864 1.94331 2.25162 11.16050 5333.8 13332.5 1.99836 0.32115 
0.90614 1.86800 0.60407 1.94527 2.25443 11.15108 5342.6 13354.8 1.99901 0.32114 
0.90622 1.87600 0.60952 1.94720 2.25720 11.14170 5351.5 13376.9 1.99961 0.32113 
0.90629 1.88400 0.61499 1.94910 2.25992 11.13236 5360.3 13398.9 2.00017 0.32112 
0.90637 1.89200 0.62048 1.95097 2.26260 11.12305 5369.0 13420.8 2.00069 0.32111 
0.90644 1.90000 0.62598 1.95281 2.26525 11.11377 5377.7 13442.6 2.00117 0.32111 
0.90651 1.90800 0.63151 1.95462 2.26785 11.10453 5386.4 13464.3 2.00161 0.32110 
0.90659 1.91600 0.63705 1.95640 2.27041 11.09532 5395.0 13485.9 2.00201 0.32109 
0.90666 1.92400 0.64261 1.95815 2.27293 11.08614 5403.5 13507.4 2.00237 0.32108 
0.90673 1.93200 0.64819 1.95987 2.27541 11.07699 5412.0 13528.8 2.00269 0.32107 
0.90680 1.94000 0.65379 1.96157 2.27785 11.06787 5420.4 13550.0 2.00297 0.32106 
0.90688 1.94800 0.65940 1.96323 2.28025 11.05879 5428.8 13571.2 2.00321 0.32105 
0.90695 1.95600 0.66504 1.96487 2.28262 11.04975 5437.2 13592.2 2.00342 0.32105 
0.90702 1.96400 0.67069 1.96647 2.28495 11.04073 5445.5 13613.2 2.00358 0.32104 
0.90709 1.97200 0.67636 1.96806 2.28724 11.03175 5453.8 13634.0 2.00372 0.32103 
0.90716 1.98000 0.68204 1.96961 2.28949 11.02280 5462.0 13654.7 2.00381 0.32102 
0.90723 1.98800 0.68775 1.97114 2.29171 11.01388 5470.2 13675.4 2.00387 0.32102 
0.90730 1.99600 0.69347 1.97264 2.29389 11.00500 5478.4 13695.9 2.00390 0.32101 
0.90737 2.00400 0.69921 1.97412 2.29603 10.99614 5486.5 13716.3 2.00389 0.32101 
0.90744 2.01200 0.70497 1.97557 2.29814 10.98732 5494.6 13736.6 2.00385 0.32100 
0.90751 2.02000 0.71074 1.97700 2.30022 10.97853 5502.6 13756.8 2.00378 0.32099 
0.90758 2.02800 0.71653 1.97840 2.30226 10.96977 5510.6 13776.9 2.00367 0.32099 
0.90764 2.03600 0.72234 1.97978 2.30426 10.96104 5518.6 13796.9 2.00353 0.32098 
0.90771 2.04400 0.72817 1.98113 2.30624 10.95235 5526.5 13816.8 2.00336 0.32098 
0.90778 2.05200 0.73401 1.98246 2.30818 10.94369 5534.4 13836.7 2.00316 0.32097 
0.90785 2.06000 0.73987 1.98376 2.31008 10.93506 5542.3 13856.4 2.00293 0.32097 
0.90791 2.06800 0.74574 1.98505 2.31196 10.92647 5550.1 13876.0 2.00267 0.32096 
0.90798 2.07600 0.75164 1.98631 2.31380 10.91790 5557.8 13895.5 2.00239 0.32096 
0.90804 2.08400 0.75755 1.98755 2.31561 10.90937 5565.6 13915.0 2.00207 0.32095 
0.90811 2.09200 0.76347 1.98876 2.31740 10.90087 5573.2 13934.3 2.00173 0.32095 
0.90818 2.10000 0.76941 1.98996 2.31915 10.89240 5580.9 13953.5 2.00136 0.32094 
0.90824 2.10800 0.77537 1.99113 2.32087 10.88396 5588.5 13972.7 2.00096 0.32094 
0.90831 2.11600 0.78135 1.99229 2.32256 10.87556 5596.1 13991.8 2.00054 0.32094 
0.90837 2.12400 0.78734 1.99342 2.32422 10.86718 5603.7 14010.7 2.00009 0.32093 
0.90843 2.13200 0.79335 1.99453 2.32586 10.85884 5611.2 14029.6 1.99961 0.32093 
0.90850 2.14000 0.79937 1.99562 2.32746 10.85052 5618.6 14048.4 1.99911 0.32092 
0.90856 2.14800 0.80541 1.99669 2.32904 10.84225 5626.1 14067.1 1.99859 0.32092 
0.90862 2.15600 0.81147 1.99774 2.33059 10.83400 5633.5 14085.7 1.99804 0.32092 
0.90869 2.16400 0.81754 1.99878 2.33211 10.82578 5640.9 14104.3 1.99747 0.32092 
0.90875 2.17200 0.82363 1.99979 2.33360 10.81759 5648.3 14122.7 1.99688 0.32091 
0.90881 2.18000 0.82973 2.00078 2.33507 10.80943 5655.6 14141.1 1.99627 0.32091 
0.90887 2.18800 0.83585 2.00176 2.33651 10.80131 5662.9 14159.4 1.99563 0.32091 
0.90893 2.19600 0.84199 2.00272 2.33793 10.79321 5670.1 14177.6 1.99497 0.32091 
0.90899 2.20400 0.84814 2.00366 2.33932 10.78515 5677.3 14195.7 1.99429 0.32090 
0.90906 2.21200 0.85431 2.00458 2.34068 10.77711 5684.5 14213.7 1.99359 0.32090 
0.90912 2.22000 0.86049 2.00548 2.34202 10.76911 5691.7 14231.7 1.99287 0.32090 
0.90918 2.22800 0.86669 2.00637 2.34334 10.76114 5698.8 14249.5 1.99213 0.32090 
0.90924 2.23600 0.87290 2.00724 2.34463 10.75320 5705.9 14267.3 1.99137 0.32089 
0.90929 2.24400 0.87913 2.00810 2.34589 10.74528 5712.9 14285.0 1.99059 0.32089 
0.90935 2.25200 0.88537 2.00893 2.34713 10.73740 5720.0 14302.7 1.98979 0.32089 
0.90941 2.26000 0.89163 2.00975 2.34835 10.72955 5727.0 14320.2 1.98897 0.32089 
0.90947 2.26800 0.89791 2.01056 2.34955 10.72173 5733.9 14337.7 1.98814 0.32089 
0.90953 2.27600 0.90420 2.01134 2.35072 10.71393 5740.8 14355.1 1.98728 0.32089 
0.90959 2.28400 0.91050 2.01212 2.35187 10.70617 5747.7 14372.4 1.98641 0.32088 
0.90964 2.29200 0.91682 2.01287 2.35299 10.69844 5754.6 14389.7 1.98553 0.32088 
0.90970 2.30000 0.92315 2.01362 2.35410 10.69073 5761.5 14406.8 1.98462 0.32088 
0.90976 2.30800 0.92950 2.01434 2.35518 10.68305 5768.3 14423.9 1.98370 0.32088 
0.90981 2.31600 0.93587 2.01506 2.35624 10.67541 5775.0 14440.9 1.98277 0.32088 
0.90987 2.32400 0.94225 2.01575 2.35728 10.66779 5781.8 14457.9 1.98181 0.32088 
0.90993 2.33200 0.94864 2.01644 2.35830 10.66020 5788.5 14474.8 1.98085 0.32088 
0.90998 2.34000 0.95505 2.01710 2.35930 10.65264 5795.2 14491.6 1.97986 0.32087 
0.91004 2.34800 0.96147 2.01776 2.36028 10.64511 5801.9 14508.3 1.97887 0.32087 
0.91009 2.35600 0.96790 2.01840 2.36124 10.63761 5808.5 14524.9 1.97785 0.32087 
0.91015 2.36400 0.97435 2.01903 2.36218 10.63014 5815.1 14541.5 1.97683 0.32087 
0.91020 2.37200 0.98082 2.01964 2.36309 10.62269 5821.7 14558.0 1.97579 0.32087 
0.91025 2.38000 0.98730 2.02024 2.36399 10.61527 5828.2 14574.5 1.97473 0.32087 
0.91031 2.38800 0.99379 2.02083 2.36487 10.60788 5834.8 14590.8 1.97366 0.32087 
0.91036 2.39600 1.00030 2.02140 2.36573 10.60052 5841.2 14607.1 1.97258 0.32087 
0.91042 2.40400 1.00682 2.02196 2.36657 10.59318 5847.7 14623.4 1.97149 0.32087 
0.91047 2.41200 1.01335 2.02251 2.36740 10.58588 5854.1 14639.5 1.97038 0.32086 
0.91052 2.42000 1.01990 2.02304 2.36820 10.57860 5860.6 14655.6 1.96927 0.32086 
0.91057 2.42800 1.02647 2.02357 2.36899 10.57135 5866.9 14671.6 1.96814 0.32086 
0.91062 2.43600 1.03304 2.02408 2.36976 10.56413 5873.3 14687.6 1.96700 0.32086 
0.91068 2.44400 1.03963 2.02458 2.37051 10.55694 5879.7 14703.5 1.96585 0.32086 
0.91073 2.45200 1.04623 2.02507 2.37125 10.54977 5886.0 14719.3 1.96468 0.32086 
0.91078 2.46000 1.05285 2.02554 2.37196 10.54263 5892.3 14735.0 1.96351 0.32086 
0.91083 2.46800 1.05948 2.02601 2.37266 10.53552 5898.5 14750.7 1.96232 0.32086 
0.91088 2.47600 1.06613 2.02646 2.37334 10.52844 5904.8 14766.3 1.96112 0.32086 
0.91093 2.48400 1.07278 2.02690 2.37401 10.52138 5911.0 14781.9 1.95992 0.32086 
0.91098 2.49200 1.07945 2.02734 2.37466 10.51435 5917.1 14797.4 1.95870 0.32086 
0.91103 2.50000 1.08614 2.02776 2.37529 10.50734 5923.3 14812.8 1.95747 0.32086 
0.91108 2.50800 1.09283 2.02817 2.37591 10.50037 5929.4 14828.2 1.95623 0.32086 
0.91113 2.51600 1.09955 2.02856 2.37651 10.49341 5935.5 14843.5 1.95499 0.32086 
0.91118 2.52400 1.10627 2.02895 2.37710 10.48649 5941.6 14858.7 1.95373 0.32086 
0.91123 2.53200 1.11301 2.02933 2.37767 10.47959 5947.7 14873.9 1.95247 0.32086 
0.91127 2.54000 1.11976 2.02970 2.37823 10.47271 5953.7 14889.0 1.95120 0.32086 
0.91132 2.54800 1.12652 2.03006 2.37877 10.46586 5959.7 14904.1 1.94991 0.32086 
0.91137 2.55600 1.13329 2.03041 2.37930 10.45904 5965.7 14919.0 1.94862 0.32086 
0.91142 2.56400 1.14008 2.03074 2.37981 10.45224 5971.7 14934.0 1.94733 0.32086 
0.91146 2.57200 1.14688 2.03107 2.38031 10.44547 5977.6 14948.9 1.94602 0.32086 
0.91151 2.58000 1.15370 2.03139 2.38079 10.43873 5983.5 14963.7 1.94471 0.32086 
0.91156 2.58800 1.16052 2.03170 2.38126 10.43201 5989.4 14978.4 1.94338 0.32085 
0.91160 2.59600 1.16736 2.03200 2.38172 10.42531 5995.3 14993.1 1.94205 0.32085 
0.91165 2.60400 1.17422 2.03229 2.38216 10.41864 6001.1 15007.7 1.94072 0.32085 
0.91170 2.61200 1.18108 2.03258 2.38259 10.41199 6006.9 15022.3 1.93937 0.32085 
0.91174 2.62000 1.18796 2.03285 2.38301 10.40538 6012.8 15036.8 1.93803 0.32086 
0.91179 2.62800 1.19485 2.03312 2.38341 10.39879 6018.6 15051.3 1.93667 0.32086 
0.91183 2.63600 1.20175 2.03337 2.38380 10.39221 6024.3 15065.7 1.93531 0.32086 
0.91188 2.64400 1.20866 2.03362 2.38417 10.38567 6030.0 15080.0 1.93393 0.32086 
0.91192 2.65200 1.21559 2.03386 2.38453 10.37915 6035.8 15094.3 1.93256 0.32085 
0.91197 2.66000 1.22253 2.03409 2.38489 10.37265 6041.4 15108.5 1.93117 0.32085 
0.91201 2.66800 1.22948 2.03431 2.38522 10.36617 6047.1 15122.7 1.92978 0.32085 
0.91205 2.67600 1.23644 2.03453 2.38555 10.35972 6052.8 15136.8 1.92839 0.32085 
