ratio e_15 p_15 M M_0 r_star spin Omega_K I J/M^2 
0.61249 1.10800 0.18494 1.77460 1.97444 15.03155 7501.8 8336.3 2.37524 0.64381 
0.61244 1.11600 0.18819 1.78394 1.98621 15.01167 7534.6 8372.7 2.38976 0.64379 
0.61239 1.12400 0.19147 1.79313 1.99781 14.99181 7567.1 8408.7 2.40397 0.64376 
0.61235 1.13200 0.19478 1.80218 2.00925 14.97197 7599.5 8444.5 2.41788 0.64374 
0.61232 1.14000 0.19812 1.81110 2.02053 14.95211 7631.6 8480.0 2.43149 0.64371 
0.61230 1.14800 0.20148 1.81987 2.03165 14.93226 7663.4 8515.2 2.44479 0.64368 
0.61228 1.15600 0.20487 1.82851 2.04263 14.91239 7695.1 8550.3 2.45782 0.64366 
0.61226 1.16400 0.20829 1.83701 2.05345 14.89253 7726.5 8585.0 2.47056 0.64364 
0.61226 1.17200 0.21173 1.84538 2.06412 14.87265 7757.6 8619.6 2.48304 0.64362 
0.61226 1.18000 0.21520 1.85362 2.07465 14.85276 7788.6 8654.0 2.49525 0.64360 
0.61226 1.18800 0.21870 1.86174 2.08503 14.83288 7819.3 8688.2 2.50720 0.64358 
0.61227 1.19600 0.22223 1.86973 2.09527 14.81299 7849.8 8722.2 2.51889 0.64357 
0.61229 1.20400 0.22578 1.87760 2.10536 14.79314 7880.1 8755.9 2.53032 0.64356 
0.61231 1.21200 0.22936 1.88533 2.11531 14.77332 7910.1 8789.5 2.54149 0.64355 
0.61233 1.22000 0.23296 1.89295 2.12511 14.75355 7940.0 8822.7 2.55239 0.64354 
0.61236 1.22800 0.23659 1.90044 2.13476 14.73378 7969.6 8855.8 2.56304 0.64353 
0.61239 1.23600 0.24025 1.90781 2.14428 14.71406 7999.0 8888.6 2.57343 0.64352 
0.61242 1.24400 0.24393 1.91507 2.15366 14.69439 8028.3 8921.2 2.58356 0.64352 
0.61246 1.25200 0.24764 1.92221 2.16291 14.67475 8057.3 8953.6 2.59345 0.64351 
0.61250 1.26000 0.25138 1.92923 2.17202 14.65518 8086.2 8985.7 2.60307 0.64350 
0.61255 1.26800 0.25514 1.93614 2.18099 14.63565 8114.9 9017.6 2.61246 0.64350 
0.61259 1.27600 0.25893 1.94293 2.18983 14.61616 8143.4 9049.3 2.62159 0.64349 
0.61264 1.28400 0.26274 1.94961 2.19853 14.59673 8171.7 9080.8 2.63049 0.64348 
0.61270 1.29200 0.26658 1.95619 2.20711 14.57734 8199.8 9112.1 2.63916 0.64348 
0.61275 1.30000 0.27045 1.96265 2.21557 14.55801 8227.7 9143.1 2.64761 0.64348 
0.61281 1.30800 0.27434 1.96904 2.22391 14.53884 8255.4 9173.9 2.65585 0.64346 
0.61287 1.31600 0.27825 1.97529 2.23211 14.51962 8283.0 9204.5 2.66384 0.64346 
0.61293 1.32400 0.28220 1.98144 2.24017 14.50047 8310.3 9235.0 2.67161 0.64346 
0.61299 1.33200 0.28616 1.98748 2.24811 14.48138 8337.5 9265.2 2.67915 0.64345 
0.61306 1.34000 0.29015 1.99342 2.25593 14.46233 8364.6 9295.2 2.68648 0.64345 
0.61313 1.34800 0.29417 1.99927 2.26364 14.44336 8391.4 9325.0 2.69362 0.64345 
0.61320 1.35600 0.29821 2.00503 2.27123 14.42444 8418.1 9354.6 2.70056 0.64345 
0.61327 1.36400 0.30227 2.01068 2.27870 14.40560 8444.6 9384.1 2.70730 0.64345 
0.61335 1.37200 0.30636 2.01625 2.28607 14.38682 8471.0 9413.3 2.71386 0.64346 
0.61342 1.38000 0.31048 2.02173 2.29332 14.36814 8497.2 9442.4 2.72022 0.64346 
0.61350 1.38800 0.31462 2.02711 2.30047 14.34953 8523.3 9471.2 2.72639 0.64347 
0.61357 1.39600 0.31878 2.03241 2.30750 14.33101 8549.2 9499.8 2.73237 0.64347 
0.61365 1.40400 0.32297 2.03762 2.31443 14.31254 8574.9 9528.3 2.73818 0.64348 
0.61373 1.41200 0.32718 2.04274 2.32125 14.29414 8600.5 9556.6 2.74381 0.64349 
0.61381 1.42000 0.33142 2.04778 2.32797 14.27581 8626.0 9584.7 2.74927 0.64350 
0.61389 1.42800 0.33568 2.05273 2.33458 14.25755 8651.3 9612.6 2.75455 0.64351 
0.61397 1.43600 0.33996 2.05760 2.34109 14.23936 8676.4 9640.4 2.75965 0.64352 
0.61406 1.44400 0.34427 2.06238 2.34749 14.22122 8701.4 9668.0 2.76459 0.64353 
0.61414 1.45200 0.34860 2.06708 2.35379 14.20316 8726.2 9695.4 2.76935 0.64354 
0.61423 1.46000 0.35296 2.07170 2.35999 14.18516 8750.8 9722.6 2.77395 0.64355 
0.61431 1.46800 0.35734 2.07624 2.36608 14.16723 8775.4 9749.7 2.77838 0.64356 
0.61440 1.47600 0.36174 2.08070 2.37208 14.14936 8799.7 9776.6 2.78266 0.64357 
0.61449 1.48400 0.36617 2.08509 2.37799 14.13155 8823.9 9803.4 2.78680 0.64358 
0.61458 1.49200 0.37061 2.08941 2.38381 14.11380 8848.0 9830.0 2.79078 0.64360 
0.61468 1.50000 0.37509 2.09365 2.38953 14.09612 8871.9 9856.5 2.79462 0.64361 
0.61477 1.50800 0.37958 2.09781 2.39516 14.07851 8895.7 9882.8 2.79831 0.64362 
0.61487 1.51600 0.38410 2.10191 2.40070 14.06098 8919.4 9909.0 2.80186 0.64364 
0.61496 1.52400 0.38864 2.10594 2.40616 14.04351 8942.9 9935.0 2.80529 0.64365 
0.61506 1.53200 0.39320 2.10990 2.41153 14.02612 8966.2 9960.9 2.80859 0.64367 
0.61516 1.54000 0.39779 2.11379 2.41682 14.00879 8989.5 9986.7 2.81176 0.64369 
0.61526 1.54800 0.40239 2.11762 2.42202 13.99152 9012.6 10012.3 2.81481 0.64371 
0.61536 1.55600 0.40702 2.12139 2.42715 13.97433 9035.6 10037.8 2.81774 0.64373 
0.61546 1.56400 0.41168 2.12509 2.43219 13.95723 9058.4 10063.1 2.82055 0.64375 
0.61556 1.57200 0.41635 2.12873 2.43715 13.94015 9081.1 10088.3 2.82325 0.64378 
0.61566 1.58000 0.42105 2.13230 2.44204 13.92315 9103.7 10113.4 2.82583 0.64380 
0.61577 1.58800 0.42577 2.13582 2.44684 13.90621 9126.1 10138.4 2.82828 0.64382 
0.61587 1.59600 0.43051 2.13927 2.45156 13.88933 9148.4 10163.2 2.83062 0.64385 
0.61597 1.60400 0.43527 2.14266 2.45621 13.87253 9170.6 10187.9 2.83284 0.64387 
0.61608 1.61200 0.44005 2.14600 2.46078 13.85581 9192.6 10212.5 2.83497 0.64390 
0.61619 1.62000 0.44486 2.14927 2.46528 13.83915 9214.5 10236.9 2.83698 0.64392 
0.61629 1.62800 0.44969 2.15249 2.46970 13.82257 9236.3 10261.2 2.83888 0.64395 
0.61640 1.63600 0.45454 2.15565 2.47405 13.80606 9258.0 10285.4 2.84067 0.64397 
0.61651 1.64400 0.45941 2.15875 2.47832 13.78962 9279.5 10309.4 2.84235 0.64400 
0.61661 1.65200 0.46430 2.16180 2.48252 13.77326 9301.0 10333.3 2.84393 0.64402 
0.61672 1.66000 0.46921 2.16480 2.48665 13.75696 9322.3 10357.1 2.84540 0.64405 
0.61683 1.66800 0.47414 2.16774 2.49071 13.74074 9343.5 10380.7 2.84677 0.64407 
0.61694 1.67600 0.47910 2.17062 2.49470 13.72460 9364.6 10404.1 2.84803 0.64410 
0.61705 1.68400 0.48408 2.17346 2.49862 13.70852 9385.5 10427.5 2.84919 0.64412 
0.61716 1.69200 0.48907 2.17624 2.50247 13.69252 9406.4 10450.7 2.85025 0.64414 
0.61727 1.70000 0.49409 2.17897 2.50626 13.67659 9427.1 10473.8 2.85122 0.64416 
0.61737 1.70800 0.49913 2.18165 2.50998 13.66072 9447.7 10496.7 2.85210 0.64418 
0.61748 1.71600 0.50419 2.18428 2.51364 13.64493 9468.3 10519.6 2.85290 0.64421 
0.61759 1.72400 0.50927 2.18687 2.51723 13.62921 9488.7 10542.3 2.85361 0.64423 
0.61770 1.73200 0.51436 2.18941 2.52077 13.61357 9509.0 10564.9 2.85422 0.64425 
0.61781 1.74000 0.51948 2.19190 2.52424 13.59799 9529.2 10587.4 2.85475 0.64427 
0.61792 1.74800 0.52462 2.19434 2.52765 13.58252 9549.3 10609.7 2.85521 0.64430 
0.61803 1.75600 0.52978 2.19674 2.53099 13.56709 9569.2 10631.9 2.85557 0.64432 
0.61814 1.76400 0.53496 2.19910 2.53428 13.55174 9589.1 10654.0 2.85585 0.64434 
0.61825 1.77200 0.54016 2.20141 2.53751 13.53646 9608.9 10675.9 2.85606 0.64436 
0.61836 1.78000 0.54538 2.20367 2.54068 13.52125 9628.5 10697.8 2.85619 0.64438 
0.61847 1.78800 0.55062 2.20590 2.54380 13.50612 9648.1 10719.5 2.85625 0.64440 
0.61858 1.79600 0.55588 2.20808 2.54686 13.49105 9667.5 10741.2 2.85624 0.64442 
0.61869 1.80400 0.56116 2.21022 2.54986 13.47606 9686.9 10762.7 2.85616 0.64444 
0.61880 1.81200 0.56645 2.21232 2.55281 13.46113 9706.1 10784.1 2.85601 0.64446 
0.61891 1.82000 0.57177 2.21439 2.55571 13.44627 9725.3 10805.4 2.85579 0.64448 
0.61902 1.82800 0.57711 2.21641 2.55856 13.43148 9744.3 10826.6 2.85550 0.64450 
0.61913 1.83600 0.58246 2.21839 2.56135 13.41676 9763.2 10847.6 2.85516 0.64452 
0.61924 1.84400 0.58783 2.22032 2.56406 13.40203 9782.1 10868.7 2.85471 0.64455 
0.61935 1.85200 0.59323 2.22222 2.56675 13.38745 9800.9 10889.6 2.85423 0.64456 
0.61946 1.86000 0.59864 2.22409 2.56938 13.37294 9819.5 10910.3 2.85369 0.64458 
0.61957 1.86800 0.60407 2.22593 2.57197 13.35850 9838.1 10930.9 2.85309 0.64460 
0.61968 1.87600 0.60952 2.22773 2.57452 13.34412 9856.5 10951.5 2.85243 0.64462 
0.61979 1.88400 0.61499 2.22949 2.57701 13.32981 9874.9 10971.9 2.85172 0.64464 
0.61990 1.89200 0.62048 2.23123 2.57947 13.31557 9893.2 10992.2 2.85096 0.64465 
0.62001 1.90000 0.62598 2.23292 2.58187 13.30139 9911.4 11012.5 2.85014 0.64467 
0.62012 1.90800 0.63151 2.23459 2.58424 13.28728 9929.5 11032.6 2.84927 0.64469 
0.62023 1.91600 0.63705 2.23622 2.58655 13.27323 9947.5 11052.6 2.84835 0.64471 
0.62034 1.92400 0.64261 2.23782 2.58883 13.25925 9965.4 11072.6 2.84738 0.64473 
0.62045 1.93200 0.64819 2.23939 2.59106 13.24534 9983.2 11092.4 2.84636 0.64474 
0.62056 1.94000 0.65379 2.24093 2.59325 13.23149 10001.0 11112.1 2.84529 0.64476 
0.62067 1.94800 0.65940 2.24244 2.59539 13.21771 10018.6 11131.8 2.84416 0.64478 
0.62078 1.95600 0.66504 2.24391 2.59749 13.20402 10036.2 11151.3 2.84300 0.64480 
0.62088 1.96400 0.67069 2.24536 2.59956 13.19037 10053.7 11170.7 2.84179 0.64481 
0.62099 1.97200 0.67636 2.24677 2.60158 13.17679 10071.1 11190.1 2.84053 0.64483 
0.62110 1.98000 0.68204 2.24816 2.60355 13.16327 10088.4 11209.3 2.83922 0.64484 
0.62121 1.98800 0.68775 2.24951 2.60549 13.14981 10105.6 11228.4 2.83787 0.64486 
0.62132 1.99600 0.69347 2.25081 2.60735 13.13634 10122.8 11247.6 2.83644 0.64488 
0.62142 2.00400 0.69921 2.25211 2.60921 13.12302 10139.8 11266.5 2.83501 0.64490 
0.62153 2.01200 0.70497 2.25339 2.61103 13.10976 10156.8 11285.4 2.83354 0.64491 
0.62164 2.02000 0.71074 2.25463 2.61282 13.09656 10173.6 11304.2 2.83203 0.64493 
0.62175 2.02800 0.71653 2.25585 2.61457 13.08343 10190.4 11322.9 2.83049 0.64494 
0.62185 2.03600 0.72234 2.25704 2.61628 13.07036 10207.1 11341.5 2.82890 0.64495 
0.62196 2.04400 0.72817 2.25821 2.61795 13.05735 10223.8 11360.0 2.82729 0.64497 
0.62206 2.05200 0.73401 2.25935 2.61959 13.04441 10240.3 11378.4 2.82563 0.64498 
0.62217 2.06000 0.73987 2.26047 2.62120 13.03153 10256.8 11396.7 2.82394 0.64499 
0.62227 2.06800 0.74574 2.26156 2.62277 13.01872 10273.1 11414.9 2.82221 0.64501 
0.62238 2.07600 0.75164 2.26260 2.62426 13.00588 10289.5 11433.1 2.82040 0.64503 
0.62248 2.08400 0.75755 2.26364 2.62576 12.99319 10305.7 11451.2 2.81861 0.64504 
0.62259 2.09200 0.76347 2.26466 2.62723 12.98056 10321.9 11469.1 2.81678 0.64505 
0.62269 2.10000 0.76941 2.26566 2.62867 12.96799 10337.9 11487.0 2.81492 0.64506 
0.62280 2.10800 0.77537 2.26663 2.63007 12.95548 10353.9 11504.8 2.81303 0.64507 
0.62290 2.11600 0.78135 2.26758 2.63145 12.94303 10369.8 11522.5 2.81112 0.64508 
0.62300 2.12400 0.78734 2.26851 2.63279 12.93064 10385.7 11540.1 2.80917 0.64509 
0.62311 2.13200 0.79335 2.26942 2.63410 12.91831 10401.5 11557.6 2.80720 0.64510 
0.62321 2.14000 0.79937 2.27028 2.63535 12.90595 10417.2 11575.1 2.80516 0.64512 
0.62331 2.14800 0.80541 2.27115 2.63660 12.89375 10432.8 11592.5 2.80314 0.64512 
0.62341 2.15600 0.81147 2.27199 2.63783 12.88160 10448.4 11609.8 2.80109 0.64513 
0.62351 2.16400 0.81754 2.27282 2.63903 12.86951 10463.9 11627.0 2.79901 0.64514 
0.62361 2.17200 0.82363 2.27363 2.64020 12.85750 10479.3 11644.0 2.79692 0.64515 
0.62371 2.18000 0.82973 2.27439 2.64131 12.84545 10494.7 11661.2 2.79477 0.64517 
0.62381 2.18800 0.83585 2.27516 2.64243 12.83354 10510.0 11678.1 2.79263 0.64518 
0.62391 2.19600 0.84199 2.27591 2.64352 12.82168 10525.2 11695.0 2.79047 0.64518 
0.62401 2.20400 0.84814 2.27662 2.64455 12.80980 10540.4 11711.9 2.78825 0.64520 
0.62411 2.21200 0.85431 2.27733 2.64559 12.79807 10555.4 11728.6 2.78605 0.64521 
0.62421 2.22000 0.86049 2.27803 2.64661 12.78639 10570.4 11745.2 2.78382 0.64521 
0.62431 2.22800 0.86669 2.27868 2.64756 12.77469 10585.4 11761.8 2.78155 0.64523 
0.62441 2.23600 0.87290 2.27935 2.64853 12.76313 10600.2 11778.3 2.77929 0.64523 
0.62450 2.24400 0.87913 2.27997 2.64944 12.75154 10615.0 11794.8 2.77697 0.64524 
0.62460 2.25200 0.88537 2.28058 2.65033 12.74003 10629.8 11811.2 2.77465 0.64525 
0.62470 2.26000 0.89163 2.28117 2.65120 12.72858 10644.4 11827.5 2.77230 0.64526 
0.62480 2.26800 0.89791 2.28177 2.65207 12.71724 10659.0 11843.6 2.76998 0.64526 
0.62489 2.27600 0.90420 2.28233 2.65289 12.70591 10673.5 11859.7 2.76759 0.64527 
0.62499 2.28400 0.91050 2.28298 2.65383 12.69491 10687.8 11875.5 2.76536 0.64524 
0.62508 2.29200 0.91682 2.28361 2.65475 12.68396 10702.1 11891.2 2.76309 0.64522 
0.62518 2.30000 0.92315 2.28412 2.65549 12.67278 10716.4 11907.1 2.76065 0.64522 
0.62527 2.30800 0.92950 2.28463 2.65625 12.66169 10730.6 11922.9 2.75824 0.64523 
0.62537 2.31600 0.93587 2.28508 2.65691 12.65053 10744.9 11938.8 2.75574 0.64524 
0.62546 2.32400 0.94225 2.28557 2.65763 12.63957 10759.0 11954.4 2.75330 0.64524 
0.62556 2.33200 0.94864 2.28602 2.65828 12.62857 10773.0 11970.1 2.75080 0.64525 
0.62565 2.34000 0.95505 2.28647 2.65895 12.61769 10787.0 11985.6 2.74833 0.64525 
0.62574 2.34800 0.96147 2.28688 2.65955 12.60678 10801.0 12001.2 2.74579 0.64526 
0.62584 2.35600 0.96790 2.28730 2.66017 12.59600 10814.9 12016.6 2.74328 0.64526 
0.62593 2.36400 0.97435 2.28768 2.66073 12.58518 10828.7 12032.0 2.74072 0.64527 
0.62602 2.37200 0.98082 2.28807 2.66130 12.57449 10842.5 12047.3 2.73819 0.64527 
0.62611 2.38000 0.98730 2.28845 2.66186 12.56385 10856.2 12062.5 2.73564 0.64527 
0.62620 2.38800 0.99379 2.28881 2.66240 12.55326 10869.8 12077.6 2.73308 0.64527 
0.62630 2.39600 1.00030 2.28913 2.66287 12.54263 10883.4 12092.8 2.73046 0.64528 
0.62639 2.40400 1.00682 2.28947 2.66336 12.53213 10896.9 12107.8 2.72787 0.64528 
0.62648 2.41200 1.01335 2.28979 2.66384 12.52168 10910.4 12122.7 2.72527 0.64528 
0.62657 2.42000 1.01990 2.29007 2.66426 12.51120 10923.8 12137.7 2.72263 0.64529 
0.62665 2.42800 1.02647 2.29037 2.66470 12.50087 10937.2 12152.4 2.72001 0.64529 
0.62674 2.43600 1.03304 2.29065 2.66512 12.49056 10950.5 12167.2 2.71738 0.64529 
0.62683 2.44400 1.03963 2.29092 2.66552 12.48030 10963.7 12181.9 2.71474 0.64529 
0.62692 2.45200 1.04623 2.29118 2.66590 12.47009 10976.9 12196.5 2.71210 0.64528 
0.62701 2.46000 1.05285 2.29143 2.66627 12.45992 10990.0 12211.0 2.70944 0.64528 
0.62710 2.46800 1.05948 2.29166 2.66661 12.44980 11003.0 12225.5 2.70678 0.64528 
0.62719 2.47600 1.06613 2.29186 2.66690 12.43963 11016.0 12240.0 2.70406 0.64529 
0.62727 2.48400 1.07278 2.29207 2.66721 12.42960 11029.0 12254.4 2.70138 0.64529 
0.62736 2.49200 1.07945 2.29227 2.66751 12.41961 11041.9 12268.7 2.69869 0.64529 
0.62745 2.50000 1.08614 2.29246 2.66779 12.40966 11054.7 12283.0 2.69600 0.64528 
0.62753 2.50800 1.09283 2.29264 2.66806 12.39976 11067.4 12297.2 2.69329 0.64528 
0.62762 2.51600 1.09955 2.29280 2.66831 12.38990 11080.2 12311.3 2.69059 0.64528 
0.62770 2.52400 1.10627 2.29293 2.66850 12.38000 11092.9 12325.5 2.68784 0.64528 
0.62779 2.53200 1.11301 2.29308 2.66872 12.37023 11105.5 12339.5 2.68512 0.64528 
0.62787 2.54000 1.11976 2.29322 2.66892 12.36050 11118.0 12353.5 2.68239 0.64528 
0.62796 2.54800 1.12652 2.29334 2.66911 12.35081 11130.5 12367.4 2.67966 0.64528 
0.62804 2.55600 1.13329 2.29346 2.66929 12.34117 11143.0 12381.3 2.67693 0.64527 
0.62813 2.56400 1.14008 2.29357 2.66945 12.33157 11155.4 12395.0 2.67419 0.64527 
0.62821 2.57200 1.14688 2.29366 2.66960 12.32201 11167.7 12408.8 2.67145 0.64526 
0.62829 2.58000 1.15370 2.29375 2.66973 12.31250 11180.0 12422.5 2.66870 0.64526 
0.62838 2.58800 1.16052 2.29383 2.66985 12.30302 11192.2 12436.1 2.66594 0.64526 
0.62846 2.59600 1.16736 2.29387 2.66991 12.29351 11204.5 12449.7 2.66315 0.64526 
0.62854 2.60400 1.17422 2.29393 2.67001 12.28412 11216.6 12463.3 2.66039 0.64526 
0.62862 2.61200 1.18108 2.29399 2.67008 12.27477 11228.7 12476.7 2.65762 0.64525 
0.62870 2.62000 1.18796 2.29403 2.67015 12.26546 11240.7 12490.1 2.65485 0.64525 
0.62878 2.62800 1.19485 2.29406 2.67020 12.25620 11252.7 12503.4 2.65208 0.64524 
0.62886 2.63600 1.20175 2.29409 2.67024 12.24697 11264.7 12516.7 2.64930 0.64523 
0.62894 2.64400 1.20866 2.29411 2.67027 12.23779 11276.6 12530.0 2.64652 0.64523 
0.62902 2.65200 1.21559 2.29411 2.67029 12.22865 11288.4 12543.1 2.64374 0.64522 
0.62910 2.66000 1.22253 2.29412 2.67029 12.21954 11300.2 12556.3 2.64096 0.64522 
0.62918 2.66800 1.22948 2.29411 2.67028 12.21048 11312.0 12569.3 2.63817 0.64521 
0.62926 2.67600 1.23644 2.29409 2.67026 12.20146 11323.7 12582.3 2.63538 0.64520 
