ratio e_15 p_15 M M_0 r_star spin Omega_K I J/M^2 
0.81447 2.65200 1.21559 2.11972 2.47768 10.83936 8650.1 14416.6 2.15237 0.47149 
0.81456 2.66000 1.22253 2.11986 2.47789 10.83207 8658.5 14430.6 2.15051 0.47147 
0.81464 2.66800 1.22948 2.11999 2.47809 10.82481 8666.9 14444.5 2.14865 0.47146 
0.81472 2.67600 1.23644 2.12012 2.47828 10.81758 8675.2 14458.4 2.14679 0.47145 
0.81480 2.68400 1.24342 2.12023 2.47846 10.81038 8683.5 14472.3 2.14492 0.47144 
0.81488 2.69200 1.25040 2.12034 2.47863 10.80321 8691.8 14486.1 2.14305 0.47143 
0.81496 2.70000 1.25740 2.12044 2.47878 10.79606 8700.0 14499.8 2.14117 0.47142 
0.81504 2.70800 1.26441 2.12053 2.47892 10.78895 8708.2 14513.5 2.13929 0.47141 
0.81512 2.71600 1.27144 2.12061 2.47905 10.78186 8716.3 14527.1 2.13741 0.47140 
0.81521 2.72400 1.27847 2.12069 2.47917 10.77479 8724.4 14540.7 2.13552 0.47138 
0.81529 2.73200 1.28552 2.12076 2.47928 10.76776 8732.5 14554.2 2.13363 0.47137 
0.81536 2.74000 1.29258 2.12082 2.47938 10.76075 8740.6 14567.7 2.13173 0.47136 
0.81544 2.74800 1.29965 2.12088 2.47947 10.75378 8748.6 14581.1 2.12984 0.47135 
0.81552 2.75600 1.30673 2.12093 2.47954 10.74683 8756.6 14594.5 2.12794 0.47133 
0.81560 2.76400 1.31382 2.12097 2.47961 10.73990 8764.6 14607.8 2.12603 0.47132 
0.81567 2.77200 1.32093 2.12101 2.47967 10.73302 8772.5 14621.0 2.12413 0.47131 
0.81575 2.78000 1.32804 2.12104 2.47972 10.72615 8780.4 14634.2 2.12223 0.47130 
0.81583 2.78800 1.33517 2.12106 2.47975 10.71931 8788.3 14647.4 2.12032 0.47129 
0.81590 2.79600 1.34231 2.12108 2.47978 10.71250 8796.2 14660.5 2.11840 0.47128 
0.81597 2.80400 1.34946 2.12109 2.47980 10.70575 8804.1 14673.5 2.11650 0.47127 
0.81605 2.81200 1.35662 2.12093 2.47956 10.69864 8812.0 14687.0 2.11435 0.47129 
0.81612 2.82000 1.36380 2.12092 2.47956 10.69191 8819.7 14699.9 2.11243 0.47128 
0.81620 2.82800 1.37098 2.12091 2.47955 10.68520 8827.5 14712.8 2.11050 0.47126 
0.81627 2.83600 1.37818 2.12090 2.47952 10.67851 8835.2 14725.7 2.10858 0.47125 
0.81634 2.84400 1.38538 2.12088 2.47949 10.67186 8842.8 14738.5 2.10665 0.47124 
0.81642 2.85200 1.39260 2.12085 2.47945 10.66523 8850.5 14751.3 2.10472 0.47123 
0.81649 2.86000 1.39983 2.12082 2.47941 10.65862 8858.1 14764.0 2.10279 0.47121 
0.81656 2.86800 1.40707 2.12078 2.47935 10.65204 8865.7 14776.6 2.10086 0.47120 
0.81664 2.87600 1.41432 2.12074 2.47929 10.64549 8873.3 14789.2 2.09893 0.47119 
0.81671 2.88400 1.42158 2.12069 2.47921 10.63896 8880.8 14801.8 2.09700 0.47118 
0.81678 2.89200 1.42885 2.12063 2.47913 10.63245 8888.3 14814.3 2.09506 0.47116 
0.81685 2.90000 1.43613 2.12057 2.47904 10.62598 8895.8 14826.8 2.09313 0.47115 
0.81692 2.90800 1.44343 2.12051 2.47894 10.61952 8903.2 14839.2 2.09119 0.47114 
0.81700 2.91600 1.45073 2.12043 2.47883 10.61305 8910.4 14851.7 2.08924 0.47111 
0.81707 2.92400 1.45805 2.12036 2.47871 10.60665 8917.8 14864.0 2.08730 0.47110 
0.81714 2.93200 1.46537 2.12028 2.47859 10.60027 8925.2 14876.3 2.08537 0.47109 
0.81721 2.94000 1.47271 2.12019 2.47846 10.59392 8932.5 14888.5 2.08343 0.47107 
0.81726 2.94800 1.48005 2.12011 2.47834 10.58767 8940.2 14900.6 2.08153 0.47108 
0.81733 2.95600 1.48741 2.12002 2.47820 10.58136 8947.4 14912.8 2.07959 0.47107 
0.81740 2.96400 1.49478 2.11992 2.47805 10.57508 8954.7 14924.9 2.07765 0.47106 
0.81746 2.97200 1.50215 2.11982 2.47789 10.56885 8962.1 14936.9 2.07573 0.47105 
0.81753 2.98000 1.50954 2.11971 2.47773 10.56262 8969.3 14948.9 2.07379 0.47104 
0.81761 2.98800 1.51694 2.11958 2.47754 10.55633 8976.1 14961.0 2.07182 0.47100 
0.81768 2.99600 1.52435 2.11947 2.47736 10.55015 8983.2 14972.9 2.06988 0.47099 
0.81774 3.00400 1.53177 2.11934 2.47717 10.54398 8990.4 14984.8 2.06794 0.47098 
0.81781 3.01200 1.53920 2.11922 2.47698 10.53784 8997.4 14996.6 2.06601 0.47096 
0.81788 3.02000 1.54664 2.11909 2.47678 10.53173 9004.5 15008.4 2.06407 0.47095 
0.81797 3.02800 1.55409 2.11893 2.47655 10.52550 9010.9 15020.4 2.06208 0.47090 
0.81804 3.03600 1.56154 2.11879 2.47634 10.51943 9017.9 15032.1 2.06014 0.47088 
0.81810 3.04400 1.56901 2.11865 2.47612 10.51338 9024.9 15043.8 2.05821 0.47087 
0.81817 3.05200 1.57649 2.11850 2.47589 10.50735 9031.9 15055.4 2.05627 0.47085 
0.81823 3.06000 1.58398 2.11835 2.47566 10.50135 9038.8 15067.0 2.05434 0.47084 
0.81830 3.06800 1.59148 2.11819 2.47542 10.49537 9045.7 15078.5 2.05241 0.47083 
0.81836 3.07600 1.59899 2.11804 2.47518 10.48941 9052.6 15090.1 2.05048 0.47081 
0.81842 3.08400 1.60651 2.11787 2.47493 10.48346 9059.4 15101.5 2.04854 0.47080 
0.81849 3.09200 1.61404 2.11771 2.47467 10.47755 9066.3 15113.0 2.04661 0.47078 
0.81855 3.10000 1.62158 2.11754 2.47441 10.47166 9073.1 15124.3 2.04468 0.47077 
0.81861 3.10800 1.62913 2.11736 2.47414 10.46579 9079.9 15135.7 2.04276 0.47076 
0.81867 3.11600 1.63668 2.11718 2.47387 10.45994 9086.7 15147.0 2.04083 0.47074 
0.81874 3.12400 1.64425 2.11700 2.47359 10.45412 9093.5 15158.2 2.03890 0.47073 
0.81880 3.13200 1.65183 2.11682 2.47331 10.44831 9100.2 15169.5 2.03698 0.47072 
0.81886 3.14000 1.65942 2.11663 2.47302 10.44253 9106.9 15180.6 2.03505 0.47070 
0.81892 3.14800 1.66701 2.11644 2.47272 10.43677 9113.6 15191.8 2.03313 0.47069 
0.81898 3.15600 1.67462 2.11624 2.47242 10.43103 9120.3 15202.9 2.03121 0.47067 
0.81904 3.16400 1.68223 2.11604 2.47211 10.42531 9126.9 15213.9 2.02929 0.47066 
0.81910 3.17200 1.68986 2.11584 2.47180 10.41961 9133.5 15225.0 2.02737 0.47064 
0.81916 3.18000 1.69749 2.11564 2.47148 10.41394 9140.1 15235.9 2.02546 0.47063 
0.81919 3.18800 1.70514 2.11545 2.47118 10.40842 9147.4 15246.7 2.02359 0.47066 
0.81925 3.19600 1.71279 2.11524 2.47085 10.40278 9154.0 15257.6 2.02168 0.47064 
0.81932 3.20400 1.72045 2.11502 2.47052 10.39713 9160.2 15268.5 2.01976 0.47061 
0.81937 3.21200 1.72812 2.11480 2.47018 10.39153 9166.7 15279.3 2.01785 0.47060 
0.81943 3.22000 1.73580 2.11458 2.46984 10.38596 9173.2 15290.1 2.01594 0.47058 
0.81949 3.22800 1.74349 2.11436 2.46949 10.38041 9179.7 15300.9 2.01403 0.47057 
0.81955 3.23600 1.75119 2.11413 2.46914 10.37487 9186.1 15311.6 2.01213 0.47056 
0.81960 3.24400 1.75890 2.11390 2.46879 10.36936 9192.5 15322.3 2.01023 0.47054 
0.81966 3.25200 1.76662 2.11367 2.46843 10.36387 9198.9 15332.9 2.00833 0.47053 
0.81972 3.26000 1.77434 2.11344 2.46807 10.35839 9205.3 15343.5 2.00643 0.47051 
0.81977 3.26800 1.78208 2.11320 2.46770 10.35294 9211.6 15354.1 2.00453 0.47049 
0.81983 3.27600 1.78982 2.11296 2.46732 10.34751 9217.9 15364.6 2.00264 0.47048 
0.81989 3.28400 1.79758 2.11271 2.46695 10.34209 9224.2 15375.1 2.00074 0.47046 
0.81994 3.29200 1.80534 2.11270 2.46690 10.33711 9230.3 15385.1 1.99923 0.47043 
0.82000 3.30000 1.81311 2.11245 2.46652 10.33173 9236.6 15395.5 1.99735 0.47041 
0.82005 3.30800 1.82089 2.11220 2.46613 10.32638 9242.8 15405.9 1.99546 0.47040 
0.82011 3.31600 1.82868 2.11195 2.46574 10.32104 9249.0 15416.3 1.99358 0.47038 
0.82016 3.32400 1.83647 2.11169 2.46534 10.31573 9255.2 15426.6 1.99170 0.47036 
0.82022 3.33200 1.84428 2.11143 2.46494 10.31043 9261.3 15436.9 1.98982 0.47035 
0.82027 3.34000 1.85209 2.11117 2.46453 10.30515 9267.5 15447.1 1.98795 0.47033 
0.82033 3.34800 1.85992 2.11091 2.46412 10.29989 9273.6 15457.3 1.98607 0.47032 
0.82038 3.35600 1.86775 2.11064 2.46371 10.29465 9279.7 15467.5 1.98420 0.47030 
0.82043 3.36400 1.87559 2.11038 2.46329 10.28942 9285.8 15477.7 1.98233 0.47029 
0.82053 3.37200 1.88344 2.11007 2.46283 10.28400 9290.8 15488.1 1.98037 0.47021 
0.82047 3.38000 1.89130 2.10989 2.46250 10.27936 9299.6 15497.3 1.97873 0.47035 
0.82059 3.38800 1.89916 2.10956 2.46202 10.27387 9303.9 15507.9 1.97674 0.47024 
0.82064 3.39600 1.90704 2.10928 2.46159 10.26872 9309.9 15517.9 1.97488 0.47022 
0.82068 3.40400 1.91492 2.10901 2.46116 10.26365 9316.2 15527.8 1.97304 0.47022 
0.82073 3.41200 1.92281 2.10873 2.46072 10.25854 9322.2 15537.7 1.97118 0.47021 
0.82078 3.42000 1.93071 2.10845 2.46028 10.25344 9328.2 15547.6 1.96933 0.47019 
0.82083 3.42800 1.93862 2.10816 2.45983 10.24837 9334.1 15557.5 1.96748 0.47018 
0.82088 3.43600 1.94653 2.10788 2.45939 10.24331 9340.0 15567.4 1.96563 0.47016 
0.82093 3.44400 1.95446 2.10759 2.45893 10.23826 9345.9 15577.2 1.96379 0.47014 
0.82099 3.45200 1.96239 2.10730 2.45848 10.23324 9351.7 15587.0 1.96195 0.47013 
0.82104 3.46000 1.97033 2.10700 2.45802 10.22823 9357.6 15596.7 1.96011 0.47011 
0.82109 3.46800 1.97828 2.10671 2.45756 10.22325 9363.4 15606.4 1.95827 0.47009 
0.82113 3.47600 1.98624 2.10641 2.45710 10.21827 9369.2 15616.1 1.95644 0.47008 
0.82118 3.48400 1.99421 2.10611 2.45663 10.21332 9375.0 15625.8 1.95461 0.47006 
0.82123 3.49200 2.00218 2.10581 2.45616 10.20838 9380.8 15635.4 1.95278 0.47004 
0.82128 3.50000 2.01016 2.10551 2.45569 10.20346 9386.5 15645.0 1.95095 0.47003 
0.82133 3.50800 2.01815 2.10468 2.45442 10.19763 9392.5 15655.8 1.94842 0.47009 
0.82138 3.51600 2.02615 2.10438 2.45394 10.19274 9398.2 15665.3 1.94659 0.47007 
0.82143 3.52400 2.03415 2.10407 2.45346 10.18787 9403.9 15674.8 1.94477 0.47005 
0.82159 3.53200 2.04216 2.10405 2.45346 10.18317 9406.7 15684.2 1.94326 0.46983 
0.82164 3.54000 2.05018 2.10375 2.45298 10.17834 9412.3 15693.6 1.94145 0.46981 
0.82168 3.54800 2.05821 2.10344 2.45249 10.17352 9418.0 15703.0 1.93964 0.46979 
0.82173 3.55600 2.06625 2.10312 2.45200 10.16872 9423.6 15712.4 1.93784 0.46978 
0.82178 3.56400 2.07429 2.10281 2.45151 10.16393 9429.1 15721.8 1.93604 0.46976 
0.82183 3.57200 2.08235 2.10250 2.45102 10.15917 9434.7 15731.1 1.93425 0.46974 
0.82187 3.58000 2.09041 2.10218 2.45052 10.15441 9440.3 15740.3 1.93246 0.46972 
0.82192 3.58800 2.09847 2.10186 2.45002 10.14968 9445.8 15749.6 1.93067 0.46971 
0.82185 3.59600 2.10655 2.10122 2.44899 10.14477 9454.4 15758.9 1.92850 0.46989 
0.82190 3.60400 2.11463 2.10091 2.44850 10.14009 9460.0 15768.1 1.92673 0.46988 
0.82194 3.61200 2.12272 2.10058 2.44799 10.13540 9465.5 15777.2 1.92494 0.46986 
0.82199 3.62000 2.13082 2.10026 2.44747 10.13072 9471.0 15786.4 1.92315 0.46984 
0.82203 3.62800 2.13893 2.09993 2.44696 10.12607 9476.4 15795.5 1.92137 0.46982 
0.82208 3.63600 2.14704 2.09960 2.44644 10.12143 9481.9 15804.5 1.91959 0.46980 
0.82212 3.64400 2.15516 2.09927 2.44592 10.11680 9487.3 15813.6 1.91781 0.46979 
0.82217 3.65200 2.16329 2.09895 2.44542 10.11221 9492.8 15822.6 1.91605 0.46977 
0.82221 3.66000 2.17143 2.09862 2.44490 10.10762 9498.2 15831.6 1.91428 0.46975 
0.82228 3.66800 2.17957 2.09719 2.44277 10.10091 9504.0 15843.5 1.91079 0.46982 
0.82233 3.67600 2.18772 2.09686 2.44224 10.09636 9509.3 15852.4 1.90902 0.46980 
0.82234 3.68400 2.19588 2.09760 2.44328 10.09390 9514.3 15858.4 1.90897 0.46970 
0.82241 3.69200 2.20405 2.09736 2.44292 10.08941 9518.9 15867.3 1.90730 0.46962 
0.82246 3.70000 2.21222 2.09703 2.44239 10.08490 9524.2 15876.1 1.90556 0.46960 
0.82250 3.70800 2.22040 2.09669 2.44187 10.08041 9529.5 15884.9 1.90381 0.46958 
0.82255 3.71600 2.22859 2.09636 2.44134 10.07593 9534.7 15893.7 1.90207 0.46956 
0.82259 3.72400 2.23678 2.09603 2.44082 10.07146 9540.0 15902.5 1.90034 0.46954 
0.82261 3.73200 2.24498 2.09554 2.44005 10.06689 9545.8 15911.3 1.89845 0.46957 
0.82265 3.74000 2.25319 2.09520 2.43951 10.06245 9551.0 15920.0 1.89671 0.46955 
0.82270 3.74800 2.26141 2.09488 2.43901 10.05804 9556.1 15928.7 1.89500 0.46953 
0.82274 3.75600 2.26963 2.09454 2.43846 10.05363 9561.3 15937.3 1.89327 0.46951 
0.82278 3.76400 2.27786 2.09419 2.43792 10.04924 9566.5 15945.9 1.89155 0.46949 
0.82282 3.77200 2.28610 2.09384 2.43737 10.04486 9571.7 15954.5 1.88983 0.46947 
0.82286 3.78000 2.29435 2.09350 2.43682 10.04049 9576.8 15963.1 1.88811 0.46945 
0.82290 3.78800 2.30260 2.09315 2.43628 10.03617 9582.1 15971.6 1.88640 0.46944 
0.82294 3.79600 2.31086 2.09281 2.43573 10.03183 9587.2 15980.1 1.88469 0.46942 
0.82298 3.80400 2.31912 2.09247 2.43520 10.02751 9592.2 15988.6 1.88299 0.46939 
0.82303 3.81200 2.32740 2.09212 2.43465 10.02320 9597.3 15997.1 1.88129 0.46937 
0.82306 3.82000 2.33568 2.09175 2.43407 10.01891 9602.5 16005.5 1.87958 0.46936 
0.82309 3.82800 2.34396 2.09142 2.43353 10.01470 9607.9 16013.8 1.87791 0.46936 
0.82313 3.83600 2.35226 2.09107 2.43298 10.01044 9613.0 16022.2 1.87621 0.46934 
0.82319 3.84400 2.36056 2.09072 2.43243 10.00612 9617.5 16030.6 1.87451 0.46930 
0.82323 3.85200 2.36887 2.09036 2.43187 10.00189 9622.5 16039.0 1.87282 0.46928 
0.82327 3.86000 2.37718 2.09001 2.43131 9.99767 9627.5 16047.3 1.87114 0.46926 
0.82332 3.86800 2.38550 2.08965 2.43075 9.99341 9632.2 16055.6 1.86944 0.46922 
0.82336 3.87600 2.39383 2.08930 2.43019 9.98922 9637.1 16063.9 1.86777 0.46920 
0.82338 3.88400 2.40216 2.08895 2.42963 9.98509 9642.4 16072.0 1.86612 0.46920 
0.82342 3.89200 2.41050 2.08859 2.42907 9.98093 9647.3 16080.2 1.86445 0.46918 
0.82347 3.90000 2.41885 2.08788 2.42798 9.97610 9652.1 16089.4 1.86232 0.46919 
0.82351 3.90800 2.42721 2.08752 2.42740 9.97195 9657.0 16097.6 1.86064 0.46917 
0.82355 3.91600 2.43557 2.08716 2.42683 9.96782 9661.9 16105.7 1.85896 0.46915 
0.82359 3.92400 2.44394 2.08679 2.42625 9.96369 9666.8 16113.8 1.85727 0.46913 
0.82363 3.93200 2.45231 2.08642 2.42567 9.95959 9671.7 16121.9 1.85560 0.46911 
0.82366 3.94000 2.46069 2.08606 2.42509 9.95550 9676.6 16129.9 1.85393 0.46908 
0.82370 3.94800 2.46908 2.08619 2.42527 9.95227 9681.0 16136.8 1.85302 0.46901 
0.82374 3.95600 2.47748 2.08583 2.42469 9.94820 9685.8 16144.9 1.85137 0.46899 
0.82378 3.96400 2.48588 2.08548 2.42414 9.94417 9690.6 16152.8 1.84975 0.46896 
0.82381 3.97200 2.49428 2.08513 2.42358 9.94016 9695.4 16160.8 1.84813 0.46894 
0.82385 3.98000 2.50270 2.08478 2.42302 9.93615 9700.2 16168.7 1.84652 0.46892 
0.82389 3.98800 2.51112 2.08442 2.42246 9.93216 9704.9 16176.6 1.84491 0.46890 
0.82392 3.99600 2.51955 2.08407 2.42190 9.92819 9709.6 16184.4 1.84331 0.46888 
