ratio e_15 p_15 M M_0 r_star spin Omega_K I J/M^2 
0.59124 0.92400 0.11794 1.52613 1.66739 15.96616 6738.9 7095.1 1.98498 0.65350 
0.59094 0.93200 0.12053 1.53931 1.68329 15.94610 6779.0 7137.4 2.00746 0.65351 
0.59064 0.94000 0.12316 1.55232 1.69901 15.92622 6818.8 7179.1 2.02961 0.65351 
0.59035 0.94800 0.12581 1.56514 1.71455 15.90643 6858.3 7220.3 2.05141 0.65350 
0.59007 0.95600 0.12849 1.57780 1.72991 15.88661 6897.4 7261.2 2.07288 0.65350 
0.58980 0.96400 0.13121 1.59029 1.74510 15.86670 6936.2 7301.7 2.09404 0.65350 
0.58954 0.97200 0.13395 1.60261 1.76011 15.84662 6974.7 7342.0 2.11488 0.65350 
0.58931 0.98000 0.13672 1.61475 1.77494 15.82639 7012.8 7382.1 2.13540 0.65350 
0.58908 0.98800 0.13952 1.62674 1.78960 15.80609 7050.7 7421.8 2.15560 0.65351 
0.58887 0.99600 0.14235 1.63856 1.80409 15.78567 7088.2 7461.3 2.17550 0.65352 
0.58867 1.00400 0.14520 1.65021 1.81840 15.76515 7125.4 7500.5 2.19505 0.65352 
0.58848 1.01200 0.14809 1.66169 1.83252 15.74458 7162.3 7539.3 2.21424 0.65353 
0.58830 1.02000 0.15100 1.67300 1.84646 15.72399 7198.9 7577.9 2.23308 0.65353 
0.58813 1.02800 0.15395 1.68415 1.86022 15.70333 7235.2 7616.1 2.25158 0.65353 
0.58797 1.03600 0.15692 1.69512 1.87380 15.68261 7271.2 7654.0 2.26970 0.65352 
0.58782 1.04400 0.15992 1.70593 1.88720 15.66190 7306.9 7691.6 2.28746 0.65351 
0.58767 1.05200 0.16295 1.71658 1.90042 15.64120 7342.3 7728.9 2.30490 0.65350 
0.58754 1.06000 0.16601 1.72707 1.91347 15.62051 7377.5 7765.8 2.32201 0.65349 
0.58740 1.06800 0.16909 1.73741 1.92635 15.59988 7412.4 7802.4 2.33881 0.65349 
0.58727 1.07600 0.17220 1.74759 1.93905 15.57925 7447.0 7838.7 2.35526 0.65348 
0.58715 1.08400 0.17535 1.75761 1.95159 15.55866 7481.4 7874.7 2.37140 0.65347 
0.58703 1.09200 0.17852 1.76749 1.96396 15.53811 7515.5 7910.4 2.38722 0.65347 
0.58692 1.10000 0.18171 1.77722 1.97617 15.51754 7549.4 7945.8 2.40272 0.65346 
0.58681 1.10800 0.18494 1.78679 1.98820 15.49695 7583.0 7981.0 2.41788 0.65346 
0.58672 1.11600 0.18819 1.79621 2.00007 15.47633 7616.4 8015.9 2.43271 0.65345 
0.58663 1.12400 0.19147 1.80549 2.01176 15.45570 7649.5 8050.5 2.44722 0.65344 
0.58655 1.13200 0.19478 1.81462 2.02330 15.43507 7682.3 8084.9 2.46143 0.65343 
0.58648 1.14000 0.19812 1.82361 2.03468 15.41442 7715.0 8119.1 2.47534 0.65342 
0.58641 1.14800 0.20148 1.83246 2.04590 15.39375 7747.3 8153.0 2.48894 0.65341 
0.58635 1.15600 0.20487 1.84116 2.05694 15.37296 7779.5 8186.8 2.50224 0.65342 
0.58630 1.16400 0.20829 1.84975 2.06787 15.35225 7811.4 8220.4 2.51534 0.65342 
0.58625 1.17200 0.21173 1.85821 2.07865 15.33151 7843.1 8253.9 2.52819 0.65343 
0.58621 1.18000 0.21520 1.86655 2.08929 15.31074 7874.6 8287.1 2.54080 0.65344 
0.58617 1.18800 0.21870 1.87476 2.09979 15.28999 7905.9 8320.2 2.55315 0.65346 
0.58614 1.19600 0.22223 1.88285 2.11014 15.26924 7936.9 8353.1 2.56524 0.65348 
0.58611 1.20400 0.22578 1.89082 2.12036 15.24851 7967.7 8385.8 2.57711 0.65351 
0.58609 1.21200 0.22936 1.89866 2.13043 15.22783 7998.3 8418.3 2.58871 0.65354 
0.58607 1.22000 0.23296 1.90639 2.14037 15.20717 8028.7 8450.5 2.60006 0.65357 
0.58606 1.22800 0.23659 1.91398 2.15015 15.18657 8058.9 8482.5 2.61110 0.65360 
0.58605 1.23600 0.24025 1.92144 2.15978 15.16601 8088.9 8514.3 2.62185 0.65363 
0.58604 1.24400 0.24393 1.92878 2.16926 15.14554 8118.7 8545.8 2.63232 0.65365 
0.58603 1.25200 0.24764 1.93600 2.17861 15.12509 8148.3 8577.1 2.64253 0.65367 
0.58603 1.26000 0.25138 1.94311 2.18781 15.10468 8177.6 8608.2 2.65249 0.65370 
0.58604 1.26800 0.25514 1.95009 2.19688 15.08431 8206.8 8639.1 2.66219 0.65372 
0.58604 1.27600 0.25893 1.95696 2.20581 15.06401 8235.8 8669.7 2.67163 0.65374 
0.58605 1.28400 0.26274 1.96372 2.21461 15.04374 8264.6 8700.2 2.68083 0.65376 
0.58606 1.29200 0.26658 1.97037 2.22327 15.02353 8293.3 8730.4 2.68977 0.65378 
0.58608 1.30000 0.27045 1.97691 2.23181 15.00338 8321.7 8760.5 2.69849 0.65380 
0.58610 1.30800 0.27434 1.98334 2.24022 14.98330 8349.9 8790.3 2.70698 0.65383 
0.58612 1.31600 0.27825 1.98965 2.24848 14.96321 8378.0 8820.0 2.71524 0.65386 
0.58614 1.32400 0.28220 1.99587 2.25664 14.94327 8405.9 8849.4 2.72328 0.65388 
0.58616 1.33200 0.28616 2.00199 2.26467 14.92341 8433.6 8878.6 2.73111 0.65391 
0.58619 1.34000 0.29015 2.00801 2.27258 14.90362 8461.2 8907.6 2.73871 0.65393 
0.58621 1.34800 0.29417 2.01393 2.28037 14.88391 8488.6 8936.4 2.74610 0.65396 
0.58624 1.35600 0.29821 2.01975 2.28805 14.86428 8515.8 8965.1 2.75328 0.65398 
0.58627 1.36400 0.30227 2.02547 2.29560 14.84471 8542.8 8993.5 2.76025 0.65401 
0.58630 1.37200 0.30636 2.03110 2.30304 14.82522 8569.7 9021.7 2.76702 0.65403 
0.58633 1.38000 0.31048 2.03664 2.31037 14.80584 8596.4 9049.7 2.77360 0.65406 
0.58636 1.38800 0.31462 2.04208 2.31758 14.78651 8622.9 9077.6 2.77997 0.65409 
0.58640 1.39600 0.31878 2.04743 2.32467 14.76722 8649.3 9105.3 2.78614 0.65411 
0.58644 1.40400 0.32297 2.05268 2.33166 14.74799 8675.5 9132.8 2.79212 0.65414 
0.58648 1.41200 0.32718 2.05786 2.33854 14.72883 8701.5 9160.1 2.79791 0.65416 
0.58652 1.42000 0.33142 2.06294 2.34531 14.70973 8727.4 9187.3 2.80353 0.65419 
0.58657 1.42800 0.33568 2.06794 2.35198 14.69069 8753.1 9214.4 2.80896 0.65422 
0.58662 1.43600 0.33996 2.07285 2.35854 14.67171 8778.7 9241.2 2.81423 0.65424 
0.58667 1.44400 0.34427 2.07768 2.36500 14.65280 8804.1 9267.9 2.81931 0.65427 
0.58672 1.45200 0.34860 2.08243 2.37135 14.63396 8829.4 9294.5 2.82422 0.65430 
0.58677 1.46000 0.35296 2.08710 2.37761 14.61519 8854.5 9320.9 2.82897 0.65433 
0.58682 1.46800 0.35734 2.09169 2.38376 14.59648 8879.5 9347.1 2.83356 0.65435 
0.58688 1.47600 0.36174 2.09620 2.38982 14.57783 8904.3 9373.2 2.83798 0.65438 
0.58694 1.48400 0.36617 2.10061 2.39575 14.55915 8929.0 9399.3 2.84221 0.65442 
0.58700 1.49200 0.37061 2.10497 2.40162 14.54064 8953.5 9425.1 2.84632 0.65445 
0.58706 1.50000 0.37509 2.10925 2.40739 14.52218 8977.9 9450.8 2.85028 0.65448 
0.58712 1.50800 0.37958 2.11346 2.41307 14.50382 9002.1 9476.3 2.85410 0.65451 
0.58718 1.51600 0.38410 2.11759 2.41866 14.48553 9026.2 9501.6 2.85777 0.65454 
0.58725 1.52400 0.38864 2.12166 2.42416 14.46732 9050.1 9526.8 2.86129 0.65457 
0.58731 1.53200 0.39320 2.12565 2.42957 14.44918 9073.9 9551.9 2.86467 0.65460 
0.58738 1.54000 0.39779 2.12958 2.43489 14.43112 9097.6 9576.8 2.86792 0.65463 
0.58744 1.54800 0.40239 2.13344 2.44014 14.41313 9121.1 9601.6 2.87105 0.65466 
0.58751 1.55600 0.40702 2.13724 2.44529 14.39523 9144.5 9626.2 2.87404 0.65469 
0.58758 1.56400 0.41168 2.14097 2.45036 14.37739 9167.8 9650.8 2.87690 0.65472 
0.58765 1.57200 0.41635 2.14463 2.45536 14.35963 9191.0 9675.1 2.87964 0.65476 
0.58772 1.58000 0.42105 2.14823 2.46027 14.34195 9214.0 9699.4 2.88225 0.65479 
0.58779 1.58800 0.42577 2.15177 2.46510 14.32433 9236.8 9723.5 2.88474 0.65482 
0.58786 1.59600 0.43051 2.15525 2.46985 14.30679 9259.6 9747.4 2.88712 0.65486 
0.58793 1.60400 0.43527 2.15867 2.47452 14.28933 9282.2 9771.3 2.88938 0.65489 
0.58801 1.61200 0.44005 2.16203 2.47912 14.27195 9304.7 9795.0 2.89152 0.65493 
0.58808 1.62000 0.44486 2.16530 2.48361 14.25456 9327.1 9818.6 2.89352 0.65497 
0.58816 1.62800 0.44969 2.16854 2.48805 14.23734 9349.4 9842.1 2.89543 0.65501 
0.58823 1.63600 0.45454 2.17172 2.49242 14.22019 9371.5 9865.4 2.89723 0.65504 
0.58831 1.64400 0.45941 2.17485 2.49672 14.20312 9393.5 9888.5 2.89892 0.65508 
0.58838 1.65200 0.46430 2.17792 2.50094 14.18613 9415.4 9911.6 2.90050 0.65511 
0.58846 1.66000 0.46921 2.18093 2.50509 14.16920 9437.1 9934.5 2.90198 0.65514 
0.58854 1.66800 0.47414 2.18389 2.50918 14.15235 9458.8 9957.3 2.90336 0.65518 
0.58861 1.67600 0.47910 2.18680 2.51319 14.13558 9480.3 9980.0 2.90463 0.65521 
0.58869 1.68400 0.48408 2.18965 2.51713 14.11889 9501.7 10002.5 2.90580 0.65524 
0.58877 1.69200 0.48907 2.19246 2.52100 14.10228 9523.0 10024.9 2.90688 0.65528 
0.58885 1.70000 0.49409 2.19521 2.52481 14.08573 9544.2 10047.2 2.90786 0.65531 
0.58893 1.70800 0.49913 2.19791 2.52855 14.06926 9565.2 10069.4 2.90874 0.65534 
0.58901 1.71600 0.50419 2.20056 2.53223 14.05286 9586.2 10091.5 2.90954 0.65537 
0.58909 1.72400 0.50927 2.20316 2.53584 14.03654 9607.0 10113.4 2.91024 0.65541 
0.58917 1.73200 0.51436 2.20572 2.53939 14.02030 9627.7 10135.2 2.91086 0.65544 
0.58925 1.74000 0.51948 2.20823 2.54288 14.00415 9648.3 10156.9 2.91139 0.65547 
0.58933 1.74800 0.52462 2.21069 2.54630 13.98805 9668.8 10178.5 2.91184 0.65550 
0.58941 1.75600 0.52978 2.21311 2.54967 13.97203 9689.2 10200.0 2.91220 0.65553 
0.58949 1.76400 0.53496 2.21548 2.55298 13.95609 9709.5 10221.3 2.91248 0.65556 
0.58957 1.77200 0.54016 2.21778 2.55619 13.94014 9729.8 10242.6 2.91265 0.65560 
0.58966 1.78000 0.54538 2.22007 2.55938 13.92435 9749.8 10263.8 2.91277 0.65563 
0.58974 1.78800 0.55062 2.22231 2.56251 13.90864 9769.8 10284.8 2.91282 0.65566 
0.58982 1.79600 0.55588 2.22451 2.56559 13.89300 9789.7 10305.7 2.91280 0.65569 
0.58990 1.80400 0.56116 2.22666 2.56861 13.87744 9809.4 10326.4 2.91270 0.65572 
0.58998 1.81200 0.56645 2.22878 2.57158 13.86195 9829.1 10347.1 2.91254 0.65575 
0.59007 1.82000 0.57177 2.23086 2.57449 13.84652 9848.7 10367.7 2.91231 0.65578 
0.59015 1.82800 0.57711 2.23290 2.57735 13.83117 9868.1 10388.2 2.91201 0.65581 
0.59023 1.83600 0.58246 2.23489 2.58016 13.81590 9887.5 10408.6 2.91164 0.65584 
0.59031 1.84400 0.58783 2.23686 2.58291 13.80070 9906.7 10428.8 2.91121 0.65587 
0.59040 1.85200 0.59323 2.23878 2.58562 13.78557 9925.9 10449.0 2.91072 0.65589 
0.59048 1.86000 0.59864 2.24066 2.58827 13.77051 9944.9 10469.0 2.91016 0.65592 
0.59056 1.86800 0.60407 2.24251 2.59088 13.75553 9963.9 10489.0 2.90954 0.65595 
0.59065 1.87600 0.60952 2.24432 2.59343 13.74061 9982.7 10508.8 2.90887 0.65598 
0.59073 1.88400 0.61499 2.24610 2.59594 13.72577 10001.5 10528.6 2.90813 0.65601 
0.59081 1.89200 0.62048 2.24784 2.59840 13.71099 10020.2 10548.2 2.90734 0.65603 
0.59089 1.90000 0.62598 2.24955 2.60081 13.69628 10038.7 10567.8 2.90649 0.65606 
0.59098 1.90800 0.63151 2.25123 2.60318 13.68165 10057.2 10587.2 2.90559 0.65609 
0.59106 1.91600 0.63705 2.25287 2.60551 13.66708 10075.6 10606.6 2.90464 0.65611 
0.59114 1.92400 0.64261 2.25448 2.60779 13.65258 10093.9 10625.9 2.90364 0.65614 
0.59123 1.93200 0.64819 2.25603 2.60999 13.63806 10112.1 10645.1 2.90254 0.65618 
0.59131 1.94000 0.65379 2.25758 2.61218 13.62371 10130.3 10664.2 2.90144 0.65620 
0.59139 1.94800 0.65940 2.25909 2.61433 13.60942 10148.3 10683.2 2.90029 0.65623 
0.59147 1.95600 0.66504 2.26057 2.61643 13.59520 10166.2 10702.1 2.89908 0.65625 
0.59156 1.96400 0.67069 2.26202 2.61850 13.58104 10184.1 10720.9 2.89783 0.65628 
0.59164 1.97200 0.67636 2.26344 2.62052 13.56696 10201.8 10739.6 2.89653 0.65630 
0.59172 1.98000 0.68204 2.26484 2.62250 13.55294 10219.5 10758.2 2.89519 0.65633 
0.59181 1.98800 0.68775 2.26620 2.62445 13.53897 10237.1 10776.7 2.89381 0.65635 
0.59189 1.99600 0.69347 2.26754 2.62635 13.52509 10254.6 10795.1 2.89238 0.65638 
0.59197 2.00400 0.69921 2.26885 2.62822 13.51127 10272.0 10813.4 2.89091 0.65640 
0.59205 2.01200 0.70497 2.27013 2.63005 13.49752 10289.4 10831.7 2.88941 0.65642 
0.59213 2.02000 0.71074 2.27138 2.63184 13.48383 10306.6 10849.9 2.88786 0.65645 
0.59222 2.02800 0.71653 2.27261 2.63359 13.47021 10323.8 10867.9 2.88627 0.65647 
0.59230 2.03600 0.72234 2.27381 2.63531 13.45666 10340.9 10885.9 2.88465 0.65649 
0.59238 2.04400 0.72817 2.27498 2.63699 13.44317 10357.9 10903.8 2.88299 0.65652 
0.59246 2.05200 0.73401 2.27613 2.63864 13.42974 10374.8 10921.6 2.88129 0.65654 
0.59254 2.06000 0.73987 2.27725 2.64025 13.41638 10391.6 10939.3 2.87956 0.65656 
0.59262 2.06800 0.74574 2.27835 2.64182 13.40309 10408.4 10957.0 2.87779 0.65658 
0.59270 2.07600 0.75164 2.27942 2.64336 13.38986 10425.1 10974.5 2.87598 0.65660 
0.59278 2.08400 0.75755 2.28047 2.64486 13.37670 10441.6 10992.0 2.87414 0.65662 
0.59287 2.09200 0.76347 2.28149 2.64633 13.36360 10458.2 11009.3 2.87227 0.65664 
0.59295 2.10000 0.76941 2.28246 2.64773 13.35047 10474.6 11026.7 2.87033 0.65667 
0.59303 2.10800 0.77537 2.28344 2.64914 13.33750 10491.0 11043.9 2.86840 0.65669 
0.59311 2.11600 0.78135 2.28439 2.65051 13.32459 10507.2 11061.1 2.86643 0.65671 
0.59319 2.12400 0.78734 2.28533 2.65185 13.31174 10523.4 11078.1 2.86444 0.65673 
0.59327 2.13200 0.79335 2.28624 2.65316 13.29895 10539.6 11095.1 2.86242 0.65675 
0.59334 2.14000 0.79937 2.28712 2.65444 13.28622 10555.6 11112.0 2.86037 0.65677 
0.59342 2.14800 0.80541 2.28799 2.65569 13.27357 10571.6 11128.8 2.85829 0.65679 
0.59350 2.15600 0.81147 2.28884 2.65691 13.26096 10587.5 11145.5 2.85618 0.65681 
0.59358 2.16400 0.81754 2.28966 2.65811 13.24842 10603.3 11162.1 2.85405 0.65682 
0.59366 2.17200 0.82363 2.29046 2.65927 13.23591 10619.0 11178.7 2.85189 0.65684 
0.59374 2.18000 0.82973 2.29125 2.66040 13.22349 10634.7 11195.2 2.84971 0.65686 
0.59382 2.18800 0.83585 2.29201 2.66151 13.21112 10650.3 11211.6 2.84751 0.65687 
0.59390 2.19600 0.84199 2.29276 2.66259 13.19881 10665.9 11228.0 2.84528 0.65689 
0.59397 2.20400 0.84814 2.29348 2.66364 13.18657 10681.3 11244.2 2.84302 0.65690 
0.59405 2.21200 0.85431 2.29419 2.66466 13.17438 10696.7 11260.4 2.84074 0.65692 
0.59413 2.22000 0.86049 2.29488 2.66566 13.16225 10712.0 11276.5 2.83844 0.65693 
0.59421 2.22800 0.86669 2.29555 2.66663 13.15018 10727.3 11292.6 2.83612 0.65695 
0.59428 2.23600 0.87290 2.29620 2.66758 13.13817 10742.5 11308.5 2.83377 0.65696 
0.59436 2.24400 0.87913 2.29683 2.66850 13.12621 10757.6 11324.4 2.83141 0.65697 
0.59444 2.25200 0.88537 2.29745 2.66939 13.11431 10772.7 11340.2 2.82903 0.65699 
0.59451 2.26000 0.89163 2.29804 2.67026 13.10247 10787.6 11356.0 2.82663 0.65700 
0.59459 2.26800 0.89791 2.29863 2.67111 13.09068 10802.6 11371.6 2.82421 0.65701 
0.59467 2.27600 0.90420 2.29919 2.67193 13.07894 10817.4 11387.2 2.82177 0.65703 
0.59474 2.28400 0.91050 2.29974 2.67274 13.06727 10832.2 11402.8 2.81932 0.65704 
0.59482 2.29200 0.91682 2.30025 2.67347 13.05556 10846.9 11418.3 2.81681 0.65706 
0.59489 2.30000 0.92315 2.30076 2.67423 13.04399 10861.6 11433.7 2.81433 0.65707 
0.59497 2.30800 0.92950 2.30126 2.67496 13.03247 10876.2 11449.0 2.81183 0.65708 
0.59504 2.31600 0.93587 2.30175 2.67567 13.02101 10890.7 11464.3 2.80931 0.65709 
0.59512 2.32400 0.94225 2.30222 2.67635 13.00960 10905.1 11479.5 2.80678 0.65710 
0.59519 2.33200 0.94864 2.30267 2.67702 12.99825 10919.5 11494.6 2.80423 0.65711 
0.59526 2.34000 0.95505 2.30311 2.67766 12.98695 10933.8 11509.6 2.80167 0.65712 
0.59534 2.34800 0.96147 2.30354 2.67828 12.97570 10948.1 11524.6 2.79910 0.65713 
0.59541 2.35600 0.96790 2.30395 2.67888 12.96451 10962.3 11539.5 2.79652 0.65714 
0.59548 2.36400 0.97435 2.30434 2.67946 12.95337 10976.4 11554.4 2.79392 0.65715 
0.59556 2.37200 0.98082 2.30472 2.68002 12.94228 10990.5 11569.2 2.79131 0.65716 
0.59563 2.38000 0.98730 2.30509 2.68056 12.93124 11004.5 11583.9 2.78868 0.65717 
0.59570 2.38800 0.99379 2.30545 2.68108 12.92025 11018.4 11598.6 2.78605 0.65718 
0.59578 2.39600 1.00030 2.30579 2.68158 12.90930 11032.3 11613.2 2.78340 0.65719 
0.59585 2.40400 1.00682 2.30612 2.68206 12.89842 11046.1 11627.7 2.78075 0.65720 
0.59592 2.41200 1.01335 2.30643 2.68253 12.88758 11059.9 11642.2 2.77808 0.65721 
0.59599 2.42000 1.01990 2.30674 2.68297 12.87680 11073.6 11656.6 2.77541 0.65721 
0.59606 2.42800 1.02647 2.30703 2.68340 12.86606 11087.2 11670.9 2.77272 0.65722 
0.59614 2.43600 1.03304 2.30731 2.68381 12.85538 11100.8 11685.2 2.77003 0.65723 
0.59621 2.44400 1.03963 2.30757 2.68420 12.84475 11114.3 11699.4 2.76733 0.65723 
0.59628 2.45200 1.04623 2.30782 2.68457 12.83416 11127.8 11713.6 2.76461 0.65724 
0.59635 2.46000 1.05285 2.30807 2.68493 12.82363 11141.2 11727.7 2.76189 0.65725 
0.59642 2.46800 1.05948 2.30830 2.68527 12.81314 11154.5 11741.7 2.75916 0.65725 
0.59649 2.47600 1.06613 2.30851 2.68559 12.80271 11167.8 11755.7 2.75643 0.65726 
0.59656 2.48400 1.07278 2.30872 2.68589 12.79232 11181.0 11769.6 2.75368 0.65726 
0.59663 2.49200 1.07945 2.30892 2.68618 12.78197 11194.2 11783.4 2.75093 0.65727 
0.59670 2.50000 1.08614 2.30908 2.68642 12.77159 11207.4 11797.3 2.74814 0.65728 
0.59677 2.50800 1.09283 2.30925 2.68668 12.76134 11220.5 11811.1 2.74537 0.65729 
0.59684 2.51600 1.09955 2.30942 2.68692 12.75114 11233.5 11824.7 2.74260 0.65729 
0.59690 2.52400 1.10627 2.30957 2.68715 12.74099 11246.4 11838.4 2.73983 0.65730 
0.59697 2.53200 1.11301 2.30971 2.68736 12.73088 11259.3 11851.9 2.73704 0.65730 
0.59704 2.54000 1.11976 2.30984 2.68756 12.72081 11272.2 11865.4 2.73425 0.65731 
0.59711 2.54800 1.12652 2.30997 2.68774 12.71079 11284.9 11878.9 2.73146 0.65731 
0.59718 2.55600 1.13329 2.31008 2.68790 12.70082 11297.7 11892.3 2.72866 0.65731 
0.59724 2.56400 1.14008 2.31018 2.68805 12.69089 11310.4 11905.6 2.72586 0.65732 
0.59731 2.57200 1.14688 2.31028 2.68819 12.68101 11323.0 11918.9 2.72305 0.65732 
0.59738 2.58000 1.15370 2.31036 2.68832 12.67117 11335.6 11932.1 2.72023 0.65732 
0.59744 2.58800 1.16052 2.31043 2.68843 12.66138 11348.1 11945.3 2.71742 0.65732 
0.59751 2.59600 1.16736 2.31050 2.68852 12.65163 11360.6 11958.4 2.71459 0.65733 
0.59758 2.60400 1.17422 2.31055 2.68861 12.64192 11373.0 11971.5 2.71177 0.65733 
0.59764 2.61200 1.18108 2.31060 2.68867 12.63226 11385.3 11984.5 2.70894 0.65733 
0.59771 2.62000 1.18796 2.31064 2.68873 12.62264 11397.6 11997.4 2.70611 0.65733 
0.59777 2.62800 1.19485 2.31067 2.68877 12.61306 11409.9 12010.3 2.70327 0.65733 
0.59784 2.63600 1.20175 2.31069 2.68881 12.60352 11422.1 12023.2 2.70043 0.65733 
0.59791 2.64400 1.20866 2.31070 2.68882 12.59403 11434.3 12036.0 2.69759 0.65733 
0.59797 2.65200 1.21559 2.31071 2.68883 12.58457 11446.4 12048.7 2.69475 0.65733 
0.59804 2.66000 1.22253 2.31070 2.68882 12.57514 11458.4 12061.4 2.69190 0.65733 
0.59810 2.66800 1.22948 2.31069 2.68880 12.56577 11470.5 12074.1 2.68905 0.65733 
0.59817 2.67600 1.23644 2.31067 2.68877 12.55644 11482.4 12086.7 2.68620 0.65733 
