ratio e_15 p_15 M M_0 r_star spin Omega_K I J/M^2 
0.84646 0.82800 0.08910 1.19191 1.28419 12.93901 4283.2 8567.1 1.20915 0.41482 
0.84637 0.83600 0.09134 1.20490 1.29948 12.92725 4311.7 8623.8 1.22655 0.41450 
0.84629 0.84400 0.09361 1.21774 1.31464 12.91547 4339.9 8679.7 1.24372 0.41417 
0.84622 0.85200 0.09591 1.23043 1.32965 12.90368 4367.8 8735.0 1.26070 0.41385 
0.84616 0.86000 0.09824 1.24298 1.34453 12.89185 4395.4 8789.7 1.27750 0.41353 
0.84611 0.86800 0.10060 1.25539 1.35926 12.87997 4422.5 8843.8 1.29410 0.41321 
0.84608 0.87600 0.10298 1.26764 1.37384 12.86805 4449.4 8897.3 1.31048 0.41288 
0.84605 0.88400 0.10540 1.27975 1.38828 12.85606 4475.9 8950.2 1.32667 0.41255 
0.84603 0.89200 0.10785 1.29171 1.40257 12.84402 4502.0 9002.6 1.34264 0.41222 
0.84602 0.90000 0.11033 1.30352 1.41671 12.83193 4527.9 9054.4 1.35839 0.41188 
0.84602 0.90800 0.11283 1.31519 1.43072 12.81980 4553.5 9105.6 1.37394 0.41155 
0.84603 0.91600 0.11537 1.32672 1.44458 12.80765 4578.9 9156.4 1.38929 0.41123 
0.84604 0.92400 0.11794 1.33811 1.45831 12.79547 4604.0 9206.6 1.40445 0.41090 
0.84605 0.93200 0.12053 1.34938 1.47190 12.78331 4628.8 9256.4 1.41945 0.41059 
0.84606 0.94000 0.12316 1.36051 1.48538 12.77117 4653.5 9305.7 1.43428 0.41030 
0.84608 0.94800 0.12581 1.37151 1.49871 12.75904 4677.8 9354.6 1.44896 0.41001 
0.84609 0.95600 0.12849 1.38238 1.51193 12.74688 4702.0 9403.0 1.46346 0.40973 
0.84610 0.96400 0.13121 1.39312 1.52501 12.73473 4725.9 9451.0 1.47779 0.40946 
0.84613 0.97200 0.13395 1.40372 1.53795 12.72254 4749.6 9498.6 1.49191 0.40919 
0.84615 0.98000 0.13672 1.41419 1.55074 12.71030 4773.1 9545.6 1.50581 0.40892 
0.84619 0.98800 0.13952 1.42451 1.56339 12.69798 4796.3 9592.2 1.51951 0.40866 
0.84624 0.99600 0.14235 1.43470 1.57590 12.68565 4819.3 9638.3 1.53297 0.40840 
0.84629 1.00400 0.14520 1.44475 1.58826 12.67327 4842.1 9684.0 1.54623 0.40814 
0.84635 1.01200 0.14809 1.45467 1.60047 12.66083 4864.7 9729.2 1.55927 0.40788 
0.84641 1.02000 0.15100 1.46445 1.61255 12.64835 4887.0 9774.1 1.57210 0.40763 
0.84648 1.02800 0.15395 1.47410 1.62449 12.63586 4909.1 9818.5 1.58474 0.40737 
0.84656 1.03600 0.15692 1.48363 1.63630 12.62335 4931.1 9862.6 1.59718 0.40713 
0.84663 1.04400 0.15992 1.49303 1.64796 12.61082 4952.8 9906.3 1.60942 0.40689 
0.84671 1.05200 0.16295 1.50230 1.65950 12.59827 4974.4 9949.5 1.62147 0.40665 
0.84680 1.06000 0.16601 1.51144 1.67090 12.58571 4995.8 9992.4 1.63331 0.40642 
0.84688 1.06800 0.16909 1.52047 1.68217 12.57316 5017.0 10034.9 1.64498 0.40620 
0.84697 1.07600 0.17220 1.52937 1.69330 12.56060 5038.1 10077.1 1.65646 0.40599 
0.84706 1.08400 0.17535 1.53814 1.70429 12.54797 5059.1 10118.9 1.66772 0.40578 
0.84715 1.09200 0.17852 1.54680 1.71517 12.53539 5079.8 10160.3 1.67882 0.40558 
0.84724 1.10000 0.18171 1.55534 1.72591 12.52281 5100.4 10201.4 1.68974 0.40538 
0.84733 1.10800 0.18494 1.56376 1.73653 12.51022 5120.9 10242.1 1.70047 0.40519 
0.84742 1.11600 0.18819 1.57207 1.74701 12.49762 5141.1 10282.5 1.71101 0.40500 
0.84752 1.12400 0.19147 1.58026 1.75737 12.48500 5161.2 10322.6 1.72136 0.40481 
0.84762 1.13200 0.19478 1.58833 1.76760 12.47238 5181.0 10362.4 1.73154 0.40463 
0.84773 1.14000 0.19812 1.59629 1.77769 12.45973 5200.7 10401.8 1.74151 0.40444 
0.84783 1.14800 0.20148 1.60413 1.78767 12.44709 5220.3 10440.9 1.75131 0.40427 
0.84794 1.15600 0.20487 1.61186 1.79752 12.43443 5239.7 10479.7 1.76093 0.40409 
0.84805 1.16400 0.20829 1.61948 1.80724 12.42176 5259.0 10518.1 1.77036 0.40392 
0.84816 1.17200 0.21173 1.62700 1.81684 12.40911 5278.1 10556.3 1.77963 0.40375 
0.84827 1.18000 0.21520 1.63440 1.82632 12.39646 5297.0 10594.2 1.78872 0.40359 
0.84838 1.18800 0.21870 1.64170 1.83569 12.38382 5315.9 10631.8 1.79765 0.40344 
0.84849 1.19600 0.22223 1.64891 1.84494 12.37121 5334.6 10669.1 1.80643 0.40329 
0.84860 1.20400 0.22578 1.65601 1.85408 12.35863 5353.1 10706.2 1.81507 0.40315 
0.84870 1.21200 0.22936 1.66302 1.86312 12.34609 5371.5 10743.0 1.82357 0.40301 
0.84881 1.22000 0.23296 1.66992 1.87204 12.33358 5389.8 10779.6 1.83194 0.40288 
0.84891 1.22800 0.23659 1.67674 1.88087 12.32109 5408.0 10815.9 1.84016 0.40276 
0.84901 1.23600 0.24025 1.68346 1.88958 12.30863 5426.0 10852.0 1.84825 0.40265 
0.84911 1.24400 0.24393 1.69009 1.89819 12.29620 5444.0 10887.8 1.85620 0.40254 
0.84920 1.25200 0.24764 1.69663 1.90669 12.28379 5461.8 10923.4 1.86400 0.40243 
0.84930 1.26000 0.25138 1.70307 1.91509 12.27139 5479.4 10958.7 1.87165 0.40233 
0.84940 1.26800 0.25514 1.70941 1.92337 12.25899 5497.0 10993.8 1.87915 0.40223 
0.84951 1.27600 0.25893 1.71566 1.93154 12.24657 5514.4 11028.6 1.88647 0.40213 
0.84962 1.28400 0.26274 1.72181 1.93960 12.23415 5531.6 11063.1 1.89363 0.40203 
0.84972 1.29200 0.26658 1.72787 1.94755 12.22174 5548.8 11097.3 1.90064 0.40194 
0.84984 1.30000 0.27045 1.73384 1.95539 12.20933 5565.8 11131.3 1.90748 0.40184 
0.84995 1.30800 0.27434 1.73972 1.96312 12.19693 5582.6 11165.0 1.91418 0.40174 
0.85007 1.31600 0.27825 1.74543 1.97065 12.18430 5599.3 11198.6 1.92063 0.40166 
0.85018 1.32400 0.28220 1.75113 1.97816 12.17190 5615.9 11231.9 1.92701 0.40157 
0.85030 1.33200 0.28616 1.75674 1.98557 12.15951 5632.4 11264.9 1.93325 0.40147 
0.85043 1.34000 0.29015 1.76226 1.99288 12.14714 5648.8 11297.6 1.93934 0.40138 
0.85055 1.34800 0.29417 1.76770 2.00009 12.13478 5665.0 11330.2 1.94530 0.40129 
0.85067 1.35600 0.29821 1.77306 2.00720 12.12246 5681.2 11362.5 1.95112 0.40121 
0.85080 1.36400 0.30227 1.77834 2.01422 12.11014 5697.3 11394.5 1.95681 0.40112 
0.85092 1.37200 0.30636 1.78354 2.02114 12.09785 5713.2 11426.4 1.96237 0.40104 
0.85104 1.38000 0.31048 1.78866 2.02797 12.08558 5729.1 11458.1 1.96781 0.40096 
0.85117 1.38800 0.31462 1.79370 2.03470 12.07333 5744.8 11489.5 1.97310 0.40088 
0.85130 1.39600 0.31878 1.79867 2.04134 12.06111 5760.4 11520.7 1.97828 0.40080 
0.85142 1.40400 0.32297 1.80355 2.04789 12.04890 5775.9 11551.8 1.98333 0.40072 
0.85155 1.41200 0.32718 1.80837 2.05434 12.03673 5791.3 11582.6 1.98825 0.40065 
0.85167 1.42000 0.33142 1.81311 2.06070 12.02458 5806.6 11613.2 1.99306 0.40057 
0.85180 1.42800 0.33568 1.81778 2.06698 12.01245 5821.8 11643.6 1.99775 0.40050 
0.85193 1.43600 0.33996 1.82237 2.07317 12.00037 5836.9 11673.8 2.00232 0.40043 
0.85205 1.44400 0.34427 1.82690 2.07927 11.98831 5851.9 11703.8 2.00677 0.40036 
0.85218 1.45200 0.34860 1.83135 2.08528 11.97628 5866.9 11733.6 2.01111 0.40030 
0.85231 1.46000 0.35296 1.83574 2.09121 11.96429 5881.7 11763.2 2.01534 0.40024 
0.85243 1.46800 0.35734 1.84006 2.09706 11.95234 5896.5 11792.7 2.01947 0.40018 
0.85256 1.47600 0.36174 1.84432 2.10282 11.94041 5911.2 11821.9 2.02349 0.40012 
0.85268 1.48400 0.36617 1.84851 2.10851 11.92851 5925.8 11850.9 2.02740 0.40007 
0.85281 1.49200 0.37061 1.85264 2.11412 11.91665 5940.4 11879.8 2.03121 0.40001 
0.85294 1.50000 0.37509 1.85670 2.11964 11.90482 5954.8 11908.5 2.03491 0.39996 
0.85306 1.50800 0.37958 1.86070 2.12509 11.89302 5969.2 11937.0 2.03851 0.39991 
0.85319 1.51600 0.38410 1.86463 2.13046 11.88125 5983.4 11965.3 2.04201 0.39986 
0.85332 1.52400 0.38864 1.86851 2.13575 11.86952 5997.6 11993.4 2.04541 0.39981 
0.85344 1.53200 0.39320 1.87232 2.14096 11.85781 6011.6 12021.4 2.04871 0.39976 
0.85357 1.54000 0.39779 1.87607 2.14609 11.84613 6025.6 12049.2 2.05192 0.39971 
0.85370 1.54800 0.40239 1.87976 2.15116 11.83448 6039.5 12076.8 2.05503 0.39967 
0.85382 1.55600 0.40702 1.88340 2.15615 11.82287 6053.2 12104.3 2.05805 0.39962 
0.85395 1.56400 0.41168 1.88697 2.16106 11.81130 6066.9 12131.6 2.06098 0.39957 
0.85408 1.57200 0.41635 1.89049 2.16590 11.79976 6080.5 12158.7 2.06381 0.39953 
0.85420 1.58000 0.42105 1.89396 2.17067 11.78826 6094.0 12185.7 2.06656 0.39948 
0.85433 1.58800 0.42577 1.89737 2.17537 11.77679 6107.5 12212.5 2.06922 0.39944 
0.85445 1.59600 0.43051 1.90072 2.18000 11.76536 6120.8 12239.1 2.07179 0.39940 
0.85458 1.60400 0.43527 1.90402 2.18456 11.75396 6134.0 12265.6 2.07428 0.39935 
0.85470 1.61200 0.44005 1.90727 2.18905 11.74259 6147.2 12292.0 2.07668 0.39931 
0.85483 1.62000 0.44486 1.91047 2.19348 11.73126 6160.3 12318.2 2.07901 0.39927 
0.85495 1.62800 0.44969 1.91361 2.19785 11.71996 6173.3 12344.2 2.08126 0.39923 
0.85508 1.63600 0.45454 1.91671 2.20214 11.70870 6186.2 12370.1 2.08343 0.39919 
0.85520 1.64400 0.45941 1.91975 2.20638 11.69748 6199.0 12395.8 2.08552 0.39915 
0.85532 1.65200 0.46430 1.92275 2.21055 11.68630 6211.8 12421.4 2.08754 0.39911 
0.85544 1.66000 0.46921 1.92570 2.21465 11.67515 6224.5 12446.8 2.08948 0.39907 
0.85557 1.66800 0.47414 1.92860 2.21870 11.66405 6237.1 12472.1 2.09135 0.39904 
0.85569 1.67600 0.47910 1.93146 2.22269 11.65297 6249.7 12497.3 2.09314 0.39900 
0.85581 1.68400 0.48408 1.93427 2.22662 11.64194 6262.2 12522.3 2.09487 0.39897 
0.85593 1.69200 0.48907 1.93704 2.23049 11.63094 6274.6 12547.1 2.09653 0.39893 
0.85605 1.70000 0.49409 1.93976 2.23430 11.61998 6286.9 12571.9 2.09813 0.39890 
0.85617 1.70800 0.49913 1.94244 2.23805 11.60906 6299.2 12596.5 2.09965 0.39887 
0.85629 1.71600 0.50419 1.94507 2.24175 11.59818 6311.4 12620.9 2.10111 0.39883 
0.85641 1.72400 0.50927 1.94766 2.24538 11.58734 6323.6 12645.2 2.10250 0.39880 
0.85652 1.73200 0.51436 1.95021 2.24897 11.57654 6335.6 12669.4 2.10383 0.39877 
0.85664 1.74000 0.51948 1.95271 2.25250 11.56577 6347.6 12693.4 2.10510 0.39874 
0.85676 1.74800 0.52462 1.95518 2.25597 11.55505 6359.6 12717.3 2.10630 0.39871 
0.85687 1.75600 0.52978 1.95760 2.25939 11.54436 6371.4 12741.1 2.10745 0.39868 
0.85699 1.76400 0.53496 1.95999 2.26276 11.53371 6383.2 12764.7 2.10853 0.39866 
0.85711 1.77200 0.54016 1.96234 2.26607 11.52311 6395.0 12788.3 2.10957 0.39863 
0.85722 1.78000 0.54538 1.96464 2.26934 11.51254 6406.6 12811.6 2.11054 0.39860 
0.85734 1.78800 0.55062 1.96691 2.27255 11.50201 6418.2 12834.9 2.11145 0.39858 
0.85745 1.79600 0.55588 1.96914 2.27571 11.49151 6429.7 12858.0 2.11231 0.39855 
0.85757 1.80400 0.56116 1.97134 2.27882 11.48106 6441.2 12881.0 2.11311 0.39852 
0.85768 1.81200 0.56645 1.97350 2.28189 11.47065 6452.6 12903.9 2.11387 0.39850 
0.85779 1.82000 0.57177 1.97562 2.28490 11.46028 6464.0 12926.7 2.11457 0.39847 
0.85790 1.82800 0.57711 1.97771 2.28788 11.44994 6475.3 12949.3 2.11522 0.39845 
0.85801 1.83600 0.58246 1.97976 2.29080 11.43964 6486.5 12971.9 2.11582 0.39843 
0.85813 1.84400 0.58783 1.98178 2.29368 11.42938 6497.7 12994.3 2.11637 0.39841 
0.85824 1.85200 0.59323 1.98377 2.29651 11.41916 6508.8 13016.5 2.11687 0.39839 
0.85835 1.86000 0.59864 1.98572 2.29930 11.40898 6519.9 13038.7 2.11733 0.39837 
0.85846 1.86800 0.60407 1.98764 2.30204 11.39884 6530.9 13060.8 2.11774 0.39835 
0.85856 1.87600 0.60952 1.98953 2.30474 11.38874 6541.9 13082.7 2.11810 0.39833 
0.85867 1.88400 0.61499 1.99138 2.30740 11.37867 6552.8 13104.5 2.11842 0.39831 
0.85878 1.89200 0.62048 1.99324 2.31006 11.36872 6563.7 13126.1 2.11873 0.39828 
0.85889 1.90000 0.62598 1.99503 2.31263 11.35874 6574.5 13147.7 2.11896 0.39827 
0.85900 1.90800 0.63151 1.99679 2.31516 11.34879 6585.2 13169.2 2.11915 0.39825 
0.85910 1.91600 0.63705 1.99853 2.31765 11.33888 6595.9 13190.6 2.11929 0.39823 
0.85921 1.92400 0.64261 2.00023 2.32010 11.32901 6606.5 13211.9 2.11940 0.39821 
0.85931 1.93200 0.64819 2.00190 2.32251 11.31918 6617.1 13233.0 2.11947 0.39820 
0.85942 1.94000 0.65379 2.00355 2.32488 11.30939 6627.7 13254.1 2.11950 0.39818 
0.85952 1.94800 0.65940 2.00517 2.32721 11.29963 6638.1 13275.0 2.11949 0.39817 
0.85962 1.95600 0.66504 2.00675 2.32950 11.28992 6648.6 13295.9 2.11944 0.39815 
0.85973 1.96400 0.67069 2.00832 2.33175 11.28024 6658.9 13316.6 2.11935 0.39814 
0.85983 1.97200 0.67636 2.00985 2.33397 11.27061 6669.3 13337.2 2.11923 0.39812 
0.85993 1.98000 0.68204 2.01136 2.33615 11.26101 6679.5 13357.8 2.11907 0.39811 
0.86003 1.98800 0.68775 2.01284 2.33829 11.25145 6689.8 13378.2 2.11888 0.39810 
0.86013 1.99600 0.69347 2.01429 2.34040 11.24193 6699.9 13398.5 2.11865 0.39808 
0.86023 2.00400 0.69921 2.01572 2.34247 11.23245 6710.1 13418.8 2.11840 0.39807 
0.86033 2.01200 0.70497 2.01713 2.34451 11.22300 6720.1 13438.9 2.11811 0.39806 
0.86043 2.02000 0.71074 2.01851 2.34651 11.21359 6730.2 13458.9 2.11778 0.39805 
0.86052 2.02800 0.71653 2.01986 2.34849 11.20423 6740.1 13478.9 2.11743 0.39803 
0.86062 2.03600 0.72234 2.02119 2.35042 11.19489 6750.1 13498.7 2.11705 0.39802 
0.86072 2.04400 0.72817 2.02250 2.35233 11.18560 6759.9 13518.5 2.11664 0.39801 
0.86081 2.05200 0.73401 2.02379 2.35420 11.17634 6769.8 13538.2 2.11619 0.39800 
0.86091 2.06000 0.73987 2.02505 2.35604 11.16713 6779.6 13557.7 2.11572 0.39799 
0.86100 2.06800 0.74574 2.02629 2.35785 11.15795 6789.3 13577.2 2.11523 0.39798 
0.86110 2.07600 0.75164 2.02750 2.35963 11.14881 6799.0 13596.6 2.11470 0.39798 
0.86119 2.08400 0.75755 2.02870 2.36137 11.13970 6808.6 13615.9 2.11414 0.39797 
0.86128 2.09200 0.76347 2.02987 2.36308 11.13063 6818.2 13635.1 2.11356 0.39796 
0.86138 2.10000 0.76941 2.03102 2.36477 11.12160 6827.8 13654.2 2.11295 0.39795 
0.86147 2.10800 0.77537 2.03215 2.36643 11.11261 6837.4 13673.2 2.11232 0.39794 
0.86156 2.11600 0.78135 2.03326 2.36805 11.10365 6846.8 13692.1 2.11166 0.39794 
0.86165 2.12400 0.78734 2.03435 2.36965 11.09473 6856.3 13711.0 2.11098 0.39793 
0.86174 2.13200 0.79335 2.03542 2.37122 11.08584 6865.7 13729.7 2.11027 0.39792 
0.86183 2.14000 0.79937 2.03647 2.37276 11.07699 6875.0 13748.4 2.10954 0.39792 
0.86192 2.14800 0.80541 2.03749 2.37427 11.06817 6884.3 13767.0 2.10878 0.39791 
0.86201 2.15600 0.81147 2.03850 2.37576 11.05939 6893.5 13785.5 2.10800 0.39790 
0.86210 2.16400 0.81754 2.03949 2.37722 11.05064 6902.7 13803.9 2.10720 0.39790 
0.86218 2.17200 0.82363 2.04046 2.37865 11.04193 6911.9 13822.2 2.10637 0.39789 
0.86227 2.18000 0.82973 2.04141 2.38005 11.03326 6921.0 13840.4 2.10553 0.39788 
0.86236 2.18800 0.83585 2.04234 2.38143 11.02461 6930.1 13858.6 2.10466 0.39788 
0.86245 2.19600 0.84199 2.04326 2.38278 11.01601 6939.1 13876.7 2.10377 0.39787 
0.86253 2.20400 0.84814 2.04415 2.38410 11.00743 6948.1 13894.7 2.10285 0.39787 
0.86262 2.21200 0.85431 2.04503 2.38540 10.99889 6957.1 13912.6 2.10192 0.39786 
0.86271 2.22000 0.86049 2.04589 2.38667 10.99039 6966.0 13930.4 2.10097 0.39785 
0.86279 2.22800 0.86669 2.04673 2.38792 10.98191 6974.8 13948.1 2.09999 0.39785 
0.86288 2.23600 0.87290 2.04756 2.38914 10.97348 6983.7 13965.8 2.09900 0.39784 
0.86296 2.24400 0.87913 2.04837 2.39034 10.96507 6992.4 13983.4 2.09799 0.39783 
0.86304 2.25200 0.88537 2.04916 2.39152 10.95670 7001.2 14000.9 2.09696 0.39783 
0.86313 2.26000 0.89163 2.04994 2.39267 10.94836 7009.9 14018.3 2.09591 0.39782 
0.86321 2.26800 0.89791 2.05070 2.39380 10.94005 7018.6 14035.6 2.09484 0.39782 
0.86329 2.27600 0.90420 2.05144 2.39491 10.93178 7027.2 14052.9 2.09376 0.39781 
0.86338 2.28400 0.91050 2.05217 2.39599 10.92354 7035.8 14070.1 2.09265 0.39780 
0.86346 2.29200 0.91682 2.05288 2.39705 10.91533 7044.3 14087.2 2.09154 0.39780 
0.86354 2.30000 0.92315 2.05358 2.39809 10.90715 7052.8 14104.2 2.09040 0.39779 
0.86362 2.30800 0.92950 2.05426 2.39911 10.89901 7061.3 14121.2 2.08925 0.39779 
0.86370 2.31600 0.93587 2.05493 2.40010 10.89090 7069.7 14138.1 2.08808 0.39778 
0.86378 2.32400 0.94225 2.05558 2.40108 10.88282 7078.1 14154.9 2.08690 0.39778 
0.86386 2.33200 0.94864 2.05622 2.40203 10.87477 7086.5 14171.6 2.08570 0.39777 
0.86394 2.34000 0.95505 2.05685 2.40296 10.86675 7094.8 14188.3 2.08449 0.39776 
0.86402 2.34800 0.96147 2.05746 2.40387 10.85877 7103.1 14204.9 2.08326 0.39776 
0.86410 2.35600 0.96790 2.05805 2.40477 10.85082 7111.4 14221.4 2.08202 0.39775 
0.86418 2.36400 0.97435 2.05863 2.40564 10.84289 7119.6 14237.9 2.08077 0.39775 
0.86426 2.37200 0.98082 2.05920 2.40649 10.83500 7127.8 14254.2 2.07950 0.39774 
0.86433 2.38000 0.98730 2.05976 2.40732 10.82715 7136.0 14270.5 2.07822 0.39774 
0.86441 2.38800 0.99379 2.06030 2.40814 10.81932 7144.1 14286.8 2.07692 0.39773 
0.86449 2.39600 1.00030 2.06083 2.40893 10.81152 7152.2 14302.9 2.07562 0.39773 
0.86457 2.40400 1.00682 2.06130 2.40964 10.80365 7160.2 14319.2 2.07423 0.39773 
0.86464 2.41200 1.01335 2.06181 2.41040 10.79591 7168.2 14335.2 2.07290 0.39772 
0.86472 2.42000 1.01990 2.06230 2.41114 10.78821 7176.2 14351.2 2.07155 0.39772 
0.86479 2.42800 1.02647 2.06278 2.41186 10.78053 7184.2 14367.0 2.07020 0.39771 
0.86487 2.43600 1.03304 2.06325 2.41256 10.77289 7192.1 14382.9 2.06883 0.39771 
0.86494 2.44400 1.03963 2.06370 2.41325 10.76527 7200.0 14398.6 2.06746 0.39771 
0.86502 2.45200 1.04623 2.06415 2.41392 10.75769 7207.9 14414.3 2.06607 0.39770 
0.86509 2.46000 1.05285 2.06458 2.41457 10.75014 7215.7 14429.9 2.06468 0.39770 
0.86516 2.46800 1.05948 2.06500 2.41521 10.74262 7223.5 14445.5 2.06327 0.39769 
0.86524 2.47600 1.06613 2.06541 2.41583 10.73513 7231.2 14461.0 2.06185 0.39769 
0.86531 2.48400 1.07278 2.06581 2.41643 10.72766 7238.9 14476.4 2.06042 0.39768 
0.86538 2.49200 1.07945 2.06620 2.41702 10.72023 7246.6 14491.8 2.05898 0.39768 
0.86545 2.50000 1.08614 2.06658 2.41759 10.71282 7254.3 14507.0 2.05754 0.39767 
0.86553 2.50800 1.09283 2.06694 2.41814 10.70545 7261.9 14522.3 2.05608 0.39767 
0.86560 2.51600 1.09955 2.06730 2.41868 10.69810 7269.5 14537.5 2.05462 0.39766 
0.86567 2.52400 1.10627 2.06765 2.41920 10.69078 7277.1 14552.6 2.05314 0.39766 
0.86574 2.53200 1.11301 2.06798 2.41971 10.68349 7284.6 14567.6 2.05166 0.39765 
0.86581 2.54000 1.11976 2.06831 2.42020 10.67623 7292.1 14582.6 2.05017 0.39765 
0.86588 2.54800 1.12652 2.06862 2.42068 10.66899 7299.5 14597.5 2.04867 0.39764 
0.86595 2.55600 1.13329 2.06893 2.42114 10.66179 7307.0 14612.4 2.04716 0.39764 
0.86602 2.56400 1.14008 2.06922 2.42159 10.65461 7314.4 14627.2 2.04565 0.39763 
0.86609 2.57200 1.14688 2.06951 2.42202 10.64746 7321.7 14641.9 2.04413 0.39763 
0.86615 2.58000 1.15370 2.06979 2.42244 10.64034 7329.1 14656.6 2.04260 0.39762 
0.86622 2.58800 1.16052 2.07005 2.42285 10.63325 7336.4 14671.2 2.04106 0.39761 
0.86629 2.59600 1.16736 2.07031 2.42324 10.62618 7343.6 14685.8 2.03952 0.39761 
0.86636 2.60400 1.17422 2.07056 2.42362 10.61915 7350.9 14700.3 2.03797 0.39760 
0.86642 2.61200 1.18108 2.07080 2.42398 10.61213 7358.1 14714.8 2.03642 0.39760 
0.86649 2.62000 1.18796 2.07103 2.42434 10.60515 7365.3 14729.2 2.03486 0.39759 
0.86656 2.62800 1.19485 2.07125 2.42467 10.59819 7372.4 14743.5 2.03329 0.39759 
0.86662 2.63600 1.20175 2.07147 2.42500 10.59126 7379.6 14757.8 2.03171 0.39758 
0.86669 2.64400 1.20866 2.07167 2.42531 10.58436 7386.7 14772.0 2.03013 0.39757 
0.86676 2.65200 1.21559 2.07187 2.42561 10.57748 7393.7 14786.2 2.02855 0.39757 
0.86682 2.66000 1.22253 2.07206 2.42590 10.57063 7400.8 14800.3 2.02696 0.39756 
0.86688 2.66800 1.22948 2.07224 2.42618 10.56381 7407.8 14814.3 2.02536 0.39756 
0.86695 2.67600 1.23644 2.07241 2.42644 10.55701 7414.8 14828.3 2.02376 0.39755 
